GCF_001433935.1_NC_029256.1_003892.1	IPR011009	Pfam_IPR002902:220-277;Pfam_IPR002902:43-139;Pfam_IPR001245:374-652;SUPERFAMILY_IPR011009:361-687;ProSiteProfiles_IPR002902:149-281;SMART_IPR000719:372-624;ProSiteProfiles_IPR002902:38-143;Gene3D_IPR038408:152-281;Gene3D_IPR038408:37-143;ProSiteProfiles_IPR000719:372-658	PF01657:220-277;PF01657:43-139;PF07714:374-652	1.10.510.10:449-663;3.30.200.20:333-448;3.30.430.20:152-281;3.30.430.20:37-143	SSF56112:361-687	SM00220:372-624	PS51473:149-281;PS51473:38-143;PS50011:372-658	cd14066:378-652	
GCF_001433935.1_NC_029257.1_002245.1	IPR011009	ProSiteProfiles_IPR001480:45-158;SMART_IPR001480:45-160;ProSiteProfiles_IPR000719:535-840;Gene3D_IPR036426:57-157;Pfam_IPR001480:87-169;SMART_IPR000719:535-829;CDD_IPR001480:51-160;Pfam_IPR000719:540-822;SUPERFAMILY_IPR036426:88-209;SUPERFAMILY_IPR011009:516-832	PF01453:87-169;PF00069:540-822	1.10.510.10:611-840;2.90.10.10:57-157;3.30.200.20:514-610	SSF51110:88-209;SSF56112:516-832	SM00108:45-160;SM00220:535-829	PS50927:45-158;PS50011:535-840	cd14066:541-831;cd00028:51-160	
GCF_001433935.1_NC_029262.1_001022.1	IPR011009	ProSiteProfiles_IPR002902:19-131;SUPERFAMILY_IPR011009:339-648;Gene3D_IPR038408:140-247;Gene3D_IPR038408:19-131;ProSiteProfiles_IPR000719:351-629;Pfam_IPR001245:354-620;SMART_IPR000719:351-638;ProSiteProfiles_IPR002902:140-247;Pfam_IPR002902:141-244;Pfam_IPR002902:23-95	PF07714:354-620;PF01657:141-244;PF01657:23-95	3.30.200.20:322-427;3.30.430.20:140-247;3.30.430.20:19-131;1.10.510.10:428-630	SSF56112:339-648	SM00220:351-638	PS51473:19-131;PS50011:351-629;PS51473:140-247	cd14066:357-623	
GCF_001433935.1_NC_029265.1_000215.1	IPR011009	Pfam_IPR000719:125-382;SMART_IPR000719:121-394;ProSiteProfiles_IPR000719:121-394;SUPERFAMILY_IPR011009:122-387;SMART_IPR001881:6-54	PF00069:125-382	3.30.200.20:104-195;1.10.510.10:196-403;2.10.25.10:6-56	SSF57196:4-54;SSF56112:122-387	SM00220:121-394;SM00179:6-54	PS50011:121-394	cd00054:6-47	
GCF_001433935.1_NC_029257.1_001249.1	IPR011009	Pfam_IPR013210:24-63;SMART_IPR000719:670-971;SMART_IPR003591:482-506;SMART_IPR003591:434-458;SMART_IPR003591:554-579;SMART_IPR003591:234-258;SMART_IPR003591:114-137;SMART_IPR003591:162-185;SMART_IPR003591:186-210;SMART_IPR003591:259-283;ProSiteProfiles_IPR000719:670-971;SUPERFAMILY_IPR011009:644-967;Gene3D_IPR032675:139-214;Gene3D_IPR032675:26-138;Gene3D_IPR032675:216-328;Pfam_IPR000719:671-914;Pfam_IPR001611:364-423;Pfam_IPR001611:508-567;Pfam_IPR001611:436-457;Pfam_IPR001611:189-209;Pfam_IPR001611:117-138;Pfam_IPR001611:94-110;Pfam_IPR001611:286-307;Pfam_IPR001611:164-185;Pfam_IPR001611:461-482;Gene3D_IPR032675:329-601	PF08263:24-63;PF00069:671-914;PF13855:364-423;PF13855:508-567;PF00560:436-457;PF00560:189-209;PF00560:117-138;PF00560:94-110;PF00560:286-307;PF00560:164-185;PF00560:461-482	3.80.10.10:139-214;3.80.10.10:26-138;3.80.10.10:216-328;1.10.510.10:752-993;3.30.200.20:634-751;3.80.10.10:329-601	SSF56112:644-967;SSF52047:258-573;SSF52058:25-320	SM00220:670-971;SM00369:482-506;SM00369:434-458;SM00369:554-579;SM00369:234-258;SM00369:114-137;SM00369:162-185;SM00369:186-210;SM00369:259-283	PS50011:670-971		PR00019:554-567;PR00019:165-178
GCF_001433935.1_NC_029256.1_004524.1	IPR011009	SMART_IPR000719:496-765;ProSiteProfiles_IPR003609:349-430;SMART_IPR003609:356-430;Pfam_IPR000719:499-762;Pfam_IPR003609:355-413;ProSiteProfiles_IPR000719:496-769;SUPERFAMILY_IPR036426:116-202;ProSiteProfiles_IPR001480:54-180;SMART_IPR001480:60-184;Pfam_IPR000858:265-327;Pfam_IPR001480:106-207;SUPERFAMILY_IPR011009:479-766	PF00069:499-762;PF08276:355-413;PF00954:265-327;PF01453:106-207	1.10.510.10:572-775;3.30.200.20:466-571;2.90.10.30:54-200	SSF51110:116-202;SSF56112:479-766	SM00220:496-765;SM00473:356-430;SM00108:60-184	PS50948:349-430;PS50011:496-769;PS50927:54-180	cd14066:502-767;cd01098:346-429	
GCF_001433935.1_NC_029259.1_002241.1	IPR011009	ProSiteProfiles_IPR000719:352-631;Pfam_IPR001220:30-281;SUPERFAMILY_IPR013320:30-289;CDD_IPR001220:32-270;SMART_IPR000719:352-622;Pfam_IPR000719:353-561;SUPERFAMILY_IPR011009:333-646	PF00139:30-281;PF00069:353-561	1.10.510.10:429-640;3.30.200.20:337-428;2.60.120.200:29-271	SSF49899:30-289;SSF56112:333-646	SM00220:352-622	PS50011:352-631;PS51257:1-21	cd06899:32-270;cd14066:358-624	
GCF_001433935.1_NC_029266.1_001359.1	IPR011009	Pfam_IPR001245:153-257;ProSiteProfiles_IPR000719:148-259;SUPERFAMILY_IPR011009:145-256	PF07714:153-257	1.10.510.10:135-259	SSF56112:145-256		PS50011:148-259		
GCF_001433935.1_NC_029267.1_001721.1	IPR011009	Pfam_IPR001245:89-277;ProSiteProfiles_IPR000719:85-379;SUPERFAMILY_IPR011009:69-380	PF07714:89-277	1.10.510.10:172-375;3.30.200.20:87-171	SSF56112:69-380		PS50011:85-379		
GCF_001433935.1_NC_029266.1_001651.1	IPR011009	ProSiteProfiles_IPR000719:190-485;SUPERFAMILY_IPR011009:194-461;SMART_IPR000719:190-441;Pfam_IPR000719:194-460	PF00069:194-460	1.10.510.10:263-480;3.30.200.20:190-262	SSF56112:194-461	SM00220:190-441	PS50011:190-485		
GCF_001433935.1_NC_029258.1_002728.1	IPR011009	Pfam_IPR013210:20-59;Pfam_IPR001245:283-554;Pfam_IPR001611:109-168;ProSiteProfiles_IPR000719:280-559;Gene3D_IPR032675:19-201;SMART_IPR000719:280-554;SUPERFAMILY_IPR011009:261-555	PF08263:20-59;PF07714:283-554;PF13855:109-168	3.80.10.10:19-201;1.10.510.10:357-574;3.30.200.20:249-356	SSF52058:22-192;SSF56112:261-555	SM00220:280-554	PS50011:280-559	cd12087:211-247	
GCF_001433935.1_NC_029256.1_004587.1	IPR011009	SUPERFAMILY_IPR011009:381-650;Gene3D_IPR032675:41-235;Pfam_IPR013210:43-82;Pfam_IPR001611:109-167;ProSiteProfiles_IPR000719:388-654;Pfam_IPR001245:401-650	PF08263:43-82;PF13855:109-167;PF07714:401-650	3.80.10.10:41-235;1.10.510.10:471-662;3.30.200.20:366-470	SSF56112:381-650;SSF52058:46-172		PS50011:388-654		
GCF_001433935.1_NC_029259.1_002026.1	IPR011009	SMART_IPR000742:297-337;SMART_IPR000742:248-293;Pfam_IPR000719:416-679;SMART_IPR000719:414-686;ProSiteProfiles_IPR000719:414-696;ProSiteProfiles_IPR000742:294-328;SMART_IPR001881:294-337;SUPERFAMILY_IPR011009:394-683	PF00069:416-679	1.10.510.10:490-712;2.10.25.10:248-335;3.30.200.20:379-489	SSF57196:293-330;SSF56112:394-683	SM00181:297-337;SM00181:248-293;SM00220:414-686;SM00179:294-337	PS50011:414-696;PS50026:294-328	cd14066:420-686;cd00054:294-328	
GCF_001433935.1_NC_029256.1_000858.1	IPR011009	ProSiteProfiles_IPR000719:399-681;SMART_IPR000742:235-281;SMART_IPR000742:285-324;SMART_IPR001881:282-324;SMART_IPR000719:399-681;SUPERFAMILY_IPR011009:384-667;Pfam_IPR025287:26-81;Pfam_IPR049883:282-323;ProSiteProfiles_IPR000742:282-324;Pfam_IPR000719:399-667	PF13947:26-81;PF07645:282-323;PF00069:399-667	2.10.25.10:235-324;1.10.510.10:475-691;3.30.200.20:380-474	SSF57196:280-324;SSF56112:384-667	SM00181:235-281;SM00181:285-324;SM00179:282-324;SM00220:399-681	PS50011:399-681;PS50026:282-324	cd00054:282-313	
GCF_001433935.1_NC_029263.1_000366.1	IPR011009	Gene3D_IPR032675:311-405;SMART_IPR000719:681-948;SUPERFAMILY_IPR011009:661-949;Pfam_IPR021720:414-600;Gene3D_IPR032675:53-207;ProSiteProfiles_IPR000719:681-955;Gene3D_IPR032675:208-310;Pfam_IPR001611:246-268;Pfam_IPR001611:365-386;Pfam_IPR001611:175-196;Pfam_IPR001611:320-341;Pfam_IPR001611:222-244;Pfam_IPR000719:683-946	PF11721:414-600;PF00560:246-268;PF00560:365-386;PF00560:175-196;PF00560:320-341;PF00560:222-244;PF00069:683-946	3.30.200.20:650-756;3.80.10.10:311-405;2.60.120.430:411-605;1.10.510.10:757-961;3.80.10.10:53-207;3.80.10.10:208-310	SSF52058:91-407;SSF56112:661-949	SM00220:681-948	PS50011:681-955;PS51257:1-24	cd14066:687-949	
GCF_001433935.1_NC_029264.1_001799.1	IPR011009	Pfam_IPR024788:29-349;Gene3D_IPR032675:364-475;ProSiteProfiles_IPR000719:554-826;SMART_IPR000719:554-826;Pfam_IPR001245:559-822;SUPERFAMILY_IPR011009:530-822	PF12819:29-349;PF07714:559-822	3.30.200.20:526-629;3.80.10.10:364-475;1.10.510.10:630-846	SSF52058:386-451;SSF56112:530-822	SM00220:554-826	PS50011:554-826		
GCF_001433935.1_NC_029259.1_001886.1	IPR011009	Gene3D_IPR036426:24-158;SMART_IPR000719:526-795;CDD_IPR001480:37-161;ProSiteProfiles_IPR003609:353-437;SMART_IPR003609:353-436;ProSiteProfiles_IPR000719:526-806;ProSiteProfiles_IPR001480:28-154;Pfam_IPR003609:353-423;SUPERFAMILY_IPR036426:81-192;SMART_IPR001480:34-161;Pfam_IPR000858:219-330;Pfam_IPR000719:527-789;SUPERFAMILY_IPR011009:514-821;Pfam_IPR001480:81-187	PF08276:353-423;PF00954:219-330;PF00069:527-789;PF01453:81-187	2.90.10.10:24-158;1.10.510.10:604-809;3.30.200.20:497-603	SSF51110:81-192;SSF56112:514-821	SM00220:526-795;SM00473:353-436;SM00108:34-161	PS50948:353-437;PS50011:526-806;PS50927:28-154	cd14066:532-793;cd01098:345-437;cd00028:37-161	
GCF_001433935.1_NC_029262.1_002069.1	IPR011009	Gene3D_IPR032675:36-267;ProSiteProfiles_IPR000719:509-786;SUPERFAMILY_IPR011009:489-782;Pfam_IPR001611:150-171;Pfam_IPR001611:103-122;Pfam_IPR001611:174-195;Pfam_IPR001611:126-147;Pfam_IPR001245:515-782	PF00560:150-171;PF00560:103-122;PF00560:174-195;PF00560:126-147;PF07714:515-782	3.80.10.10:36-267;1.10.510.10:588-793;3.30.200.20:474-585	SSF52058:35-243;SSF56112:489-782		PS50011:509-786		
GCF_001433935.1_NC_029259.1_002138.1	IPR011009	SUPERFAMILY_IPR011009:260-553;ProSiteProfiles_IPR000719:268-562;SMART_IPR000719:268-562;Pfam_IPR000719:268-550	PF00069:268-550	3.30.200.20:257-388;1.10.510.10:393-558	SSF56112:260-553	SM00220:268-562	PS50011:268-562		
