GCA_005286985.2_CM016552.2_003623.1	IPR011009	SUPERFAMILY_IPR011009:17-308;SMART_IPR000719:29-293;ProSiteProfiles_IPR000719:29-293;Pfam_IPR000719:29-293	PF00069:29-293	3.30.200.20:18-107;1.10.510.10:112-352	SSF56112:17-308	SM00220:29-293	PS50011:29-293	cd06610:28-293	
GCA_005286985.2_CM016557.2_001125.1	IPR011009	Pfam_IPR000719:255-371;Pfam_IPR000719:11-164;ProSiteProfiles_IPR000719:8-371;SMART_IPR000719:8-371;SUPERFAMILY_IPR011009:9-404	PF00069:255-371;PF00069:11-164	1.10.510.10:255-390;1.10.510.10:4-182	SSF56112:9-404	SM00220:8-371	PS50011:8-371		
GCA_005286985.2_CM016555.2_001639.1	IPR011009	Pfam_IPR045766:31-140;Pfam_IPR000719:238-502;Gene3D_IPR036537:20-134;SMART_IPR000719:237-511;ProSiteProfiles_IPR000719:237-508;SUPERFAMILY_IPR011009:220-518	PF19584:31-140;PF00069:238-502	1.20.930.20:20-134;1.10.510.10:310-512;3.30.200.20:205-309	SSF56112:220-518	SM00220:237-511	PS50011:237-508	cd21037:28-149;cd14066:243-507	
GCA_005286985.2_CM016554.2_000936.1	IPR011009	SMART_IPR000719:356-632;ProSiteProfiles_IPR002902:144-250;Gene3D_IPR038408:143-250;Gene3D_IPR038408:35-138;Pfam_IPR001245:359-625;ProSiteProfiles_IPR000719:356-634;ProSiteProfiles_IPR002902:35-138;SUPERFAMILY_IPR011009:344-644;Pfam_IPR002902:41-135;Pfam_IPR002902:151-247	PF07714:359-625;PF01657:41-135;PF01657:151-247	3.30.200.20:320-431;3.30.430.20:143-250;3.30.430.20:35-138;1.10.510.10:432-634	SSF56112:344-644	SM00220:356-632	PS51473:144-250;PS50011:356-634;PS51473:35-138	cd14066:362-628	
GCA_005286985.2_CM016560.2_001345.1	IPR011009	SUPERFAMILY_IPR011009:206-493;ProSiteProfiles_IPR000719:222-496;Pfam_IPR001245:224-493	PF07714:224-493	3.30.200.20:187-299;1.10.510.10:301-517	SSF56112:206-493		PS50011:222-496	cd14066:228-496	
GCA_005286985.2_CM016556.2_004511.1	IPR011009	SUPERFAMILY_IPR011009:344-630;SMART_IPR000719:362-630;Pfam_IPR025287:38-100;Pfam_IPR000719:364-628;ProSiteProfiles_IPR000719:362-645	PF13947:38-100;PF00069:364-628	1.10.510.10:438-637;3.30.200.20:327-437	SSF56112:344-630	SM00220:362-630	PS50011:362-645	cd14066:368-631	
GCA_005286985.2_CM016559.2_001084.1	IPR011009	Gene3D_IPR032675:33-197;Pfam_IPR013210:33-75;Pfam_IPR000719:520-594;Pfam_IPR001245:381-495;SUPERFAMILY_IPR011009:381-663;ProSiteProfiles_IPR000719:377-666;Gene3D_IPR032675:198-246;Pfam_IPR001611:201-221	PF08263:33-75;PF00069:520-594;PF07714:381-495;PF00560:201-221	3.80.10.10:33-197;1.10.510.10:454-671;3.30.200.20:383-453;3.80.10.10:198-246	SSF52058:33-221;SSF56112:381-663		PS50011:377-666		
GCA_005286985.2_CM016552.2_001825.1	IPR011009	Pfam_IPR006016:19-132;Pfam_IPR001245:447-708;SUPERFAMILY_IPR011009:425-708;SMART_IPR000719:444-712;Gene3D_IPR014729:10-153;ProSiteProfiles_IPR000719:444-712	PF00582:19-132;PF07714:447-708	1.10.510.10:517-726;3.30.200.20:420-516;3.40.50.620:10-153	SSF52402:19-132;SSF56112:425-708	SM00220:444-712	PS50011:444-712	cd01989:18-156	
GCA_005286985.2_CM016553.2_001970.1	IPR011009	Pfam_IPR001611:98-119;ProSiteProfiles_IPR000719:247-524;Pfam_IPR001245:249-519;SUPERFAMILY_IPR011009:229-519;SMART_IPR000719:247-524;Gene3D_IPR032675:29-147	PF00560:98-119;PF07714:249-519	3.30.200.20:215-322;1.10.510.10:323-536;3.80.10.10:29-147	SSF52058:44-130;SSF56112:229-519	SM00220:247-524	PS50011:247-524	cd14066:253-520	
GCA_005286985.2_CM016555.2_001710.1	IPR011009	ProSiteProfiles_IPR000719:1-104;SUPERFAMILY_IPR011009:3-126		1.10.510.10:1-97	SSF56112:3-126		PS50011:1-104		
GCA_005286985.2_CM016556.2_001406.1	IPR011009	ProSiteProfiles_IPR000719:450-562;Pfam_IPR003609:311-345;ProSiteProfiles_IPR003609:293-371;Pfam_IPR000858:208-268;SMART_IPR001480:11-116;SUPERFAMILY_IPR036426:55-134;Pfam_IPR000719:453-535;Gene3D_IPR036426:19-115;Pfam_IPR001480:59-125;SUPERFAMILY_IPR011009:436-543;ProSiteProfiles_IPR001480:1-114	PF08276:311-345;PF00954:208-268;PF00069:453-535;PF01453:59-125	3.30.200.20:416-524;2.90.10.10:19-115	SSF51110:55-134;SSF56112:436-543	SM00108:11-116	PS50011:450-562;PS50948:293-371;PS50927:1-114	cd01098:290-368	
GCA_005286985.2_CM016559.2_001218.1	IPR011009	Pfam_IPR045766:18-108;Pfam_IPR001245:184-282;SUPERFAMILY_IPR011009:162-283;Gene3D_IPR036537:6-118;ProSiteProfiles_IPR000719:180-284	PF19584:18-108;PF07714:184-282	1.20.930.20:6-118;3.30.200.20:143-251	SSF56112:162-283		PS50011:180-284	cd21037:11-132	
GCA_005286985.2_CM016558.2_000336.1	IPR011009	SMART_IPR001881:300-344;SMART_IPR000719:431-699;Pfam_IPR049883:300-334;SUPERFAMILY_IPR011009:421-702;ProSiteProfiles_IPR000719:431-699;Pfam_IPR025287:35-92;ProSiteProfiles_IPR000742:300-344;Pfam_IPR000719:434-694	PF07645:300-334;PF13947:35-92;PF00069:434-694	2.10.25.10:250-344;3.30.200.20:415-508;1.10.510.10:509-707	SSF56112:421-702	SM00179:300-344;SM00220:431-699	PS50011:431-699;PS50026:300-344	cd00054:300-330	
GCA_005286985.2_CM016555.2_002225.1	IPR011009	ProSiteProfiles_IPR000719:110-175;SUPERFAMILY_IPR011009:98-175		3.30.200.20:98-175	SSF56112:98-175		PS50011:110-175		
GCA_005286985.2_CM016554.2_000718.1	IPR011009	ProSiteProfiles_IPR000719:172-441;SUPERFAMILY_IPR011009:157-437;Pfam_IPR001245:185-437	PF07714:185-437	1.10.510.10:256-443;3.30.200.20:145-254	SSF56112:157-437		PS50011:172-441		
GCA_005286985.2_CM016552.2_002381.1	IPR011009	Pfam_IPR001611:147-169;Pfam_IPR001611:171-191;Pfam_IPR001611:123-145;Pfam_IPR001611:99-121;Pfam_IPR001245:317-583;Gene3D_IPR032675:31-213;Pfam_IPR013210:32-71;SUPERFAMILY_IPR011009:293-584;SMART_IPR000719:314-569;ProSiteProfiles_IPR000719:314-569	PF00560:147-169;PF00560:171-191;PF00560:123-145;PF00560:99-121;PF07714:317-583;PF08263:32-71	3.80.10.10:31-213;3.30.200.20:283-390;1.10.510.10:391-603	SSF56112:293-584;SSF52058:33-196	SM00220:314-569	PS50011:314-569		
GCA_005286985.2_CM016552.2_003088.1	IPR011009	Pfam_IPR013210:48-86;Pfam_IPR001611:496-554;Pfam_IPR001611:117-175;Pfam_IPR001611:350-409;SMART_IPR000719:657-837;SUPERFAMILY_IPR011009:632-842;Gene3D_IPR032675:197-258;Pfam_IPR025875:188-229;Gene3D_IPR032675:259-336;SMART_IPR003591:210-234;SMART_IPR003591:469-493;SMART_IPR003591:114-137;SMART_IPR003591:162-186;SMART_IPR003591:372-395;SMART_IPR003591:396-420;SMART_IPR003591:138-161;Pfam_IPR001611:471-493;Pfam_IPR001611:310-330;Pfam_IPR001611:451-469;Pfam_IPR000719:661-823;ProSiteProfiles_IPR000719:657-843;Gene3D_IPR032675:45-196;Gene3D_IPR032675:337-585	PF08263:48-86;PF13855:496-554;PF13855:117-175;PF13855:350-409;PF12799:188-229;PF00560:471-493;PF00560:310-330;PF00560:451-469;PF00069:661-823	3.30.200.20:637-738;3.80.10.10:197-258;3.80.10.10:259-336;3.80.10.10:45-196;3.80.10.10:337-585;1.10.510.10:739-843	SSF56112:632-842;SSF52058:48-336;SSF52058:337-581	SM00220:657-837;SM00369:210-234;SM00369:469-493;SM00369:114-137;SM00369:162-186;SM00369:372-395;SM00369:396-420;SM00369:138-161	PS50011:657-843		
GCA_005286985.2_CM016560.2_001777.1	IPR011009	CDD_IPR039192:136-428;SMART_IPR000719:141-425;ProSiteProfiles_IPR000719:141-425;Pfam_IPR000719:141-425;SUPERFAMILY_IPR011009:140-452	PF00069:141-425	3.30.200.20:125-220;1.10.510.10:221-469	SSF56112:140-452	SM00220:141-425	PS50011:141-425	cd14137:136-428	
GCA_005286985.2_CM016552.2_001883.1	IPR011009	SUPERFAMILY_IPR011009:5-100;Pfam_IPR000719:12-95;ProSiteProfiles_IPR000719:12-111	PF00069:12-95	1.10.510.10:6-111	SSF56112:5-100		PS50011:12-111		
GCA_005286985.2_CM016559.2_000265.1	IPR011009	Gene3D_IPR032675:43-198;Gene3D_IPR032675:353-443;SMART_IPR003591:401-424;SMART_IPR003591:548-571;SMART_IPR003591:377-400;SMART_IPR003591:644-667;SMART_IPR003591:329-353;SMART_IPR003591:232-256;SMART_IPR003591:500-524;SMART_IPR003591:183-207;SMART_IPR003591:692-717;SMART_IPR003591:572-596;SMART_IPR003591:158-182;SMART_IPR003591:110-134;Gene3D_IPR032675:444-748;Gene3D_IPR032675:199-277;Pfam_IPR001611:650-705;Pfam_IPR001611:306-366;Pfam_IPR001611:378-438;Pfam_IPR001611:485-536;Pfam_IPR001611:136-196;Pfam_IPR001611:200-245;ProSiteProfiles_IPR000719:811-1060;Pfam_IPR013210:44-83;SMART_IPR000719:811-1060;Pfam_IPR001611:113-134;Pfam_IPR001611:550-572;Gene3D_IPR032675:278-352;SUPERFAMILY_IPR011009:786-1084;Pfam_IPR000719:813-1013	PF13855:650-705;PF13855:306-366;PF13855:378-438;PF13855:485-536;PF13855:136-196;PF13855:200-245;PF08263:44-83;PF00560:113-134;PF00560:550-572;PF00069:813-1013	3.80.10.10:43-198;3.80.10.10:353-443;3.30.200.20:773-886;1.10.510.10:887-1103;3.80.10.10:444-748;3.80.10.10:199-277;3.80.10.10:278-352	SSF52047:370-713;SSF52047:93-439;SSF56112:786-1084	SM00369:401-424;SM00369:548-571;SM00369:377-400;SM00369:644-667;SM00369:329-353;SM00369:232-256;SM00369:500-524;SM00369:183-207;SM00369:692-717;SM00369:572-596;SM00369:158-182;SM00369:110-134;SM00365:692-720;SM00365:134-160;SM00365:377-403;SM00365:548-574;SM00365:329-355;SM00220:811-1060	PS50011:811-1060		
GCA_005286985.2_CM016560.2_005825.1	IPR011009	Pfam_IPR001611:219-239;Pfam_IPR001611:357-378;Pfam_IPR001611:195-214;Pfam_IPR001611:78-99;Pfam_IPR001611:289-311;Gene3D_IPR032675:14-181;SMART_IPR003591:287-310;SMART_IPR003591:75-98;SMART_IPR003591:354-378;SMART_IPR003591:263-286;SMART_IPR003591:99-119;Gene3D_IPR032675:182-408;Pfam_IPR013210:17-44;SMART_IPR000719:461-693;ProSiteProfiles_IPR000719:401-771;SUPERFAMILY_IPR011009:451-650;Pfam_IPR000719:491-657	PF00560:219-239;PF00560:357-378;PF00560:195-214;PF00560:78-99;PF00560:289-311;PF08263:17-44;PF00069:491-657	3.80.10.10:14-181;3.80.10.10:182-408;1.10.510.10:503-749	SSF52047:56-397;SSF56112:451-650	SM00369:287-310;SM00369:75-98;SM00369:354-378;SM00369:263-286;SM00369:99-119;SM00220:461-693	PS50011:401-771		
GCA_005286985.2_CM016552.2_002493.1	IPR011009	SUPERFAMILY_IPR011009:134-407;ProSiteProfiles_IPR000719:86-405;SMART_IPR000719:99-405		1.10.510.10:209-410	SSF56112:134-407	SM00220:99-405	PS50011:86-405		
GCA_005286985.2_CM016560.2_005226.1	IPR011009	CDD_IPR027084:420-712;ProSiteProfiles_IPR000719:422-712;SMART_IPR000719:422-712;SUPERFAMILY_IPR011009:414-731;Pfam_IPR000719:422-712	PF00069:422-712	1.10.510.10:532-715;3.30.200.20:415-499	SSF56112:414-731	SM00220:422-712	PS50011:422-712	cd14131:420-712	
GCA_005286985.2_CM016557.2_000456.1	IPR011009	Gene3D_IPR032675:30-186;Gene3D_IPR032675:325-660;Pfam_IPR013210:31-69;SUPERFAMILY_IPR011009:708-1024;SMART_IPR000719:730-994;SMART_IPR003591:266-290;SMART_IPR003591:585-608;SMART_IPR003591:513-537;SMART_IPR003591:121-145;SMART_IPR003591:169-193;SMART_IPR003591:416-439;SMART_IPR003591:464-488;SMART_IPR003591:440-463;SMART_IPR003591:217-241;SMART_IPR003591:609-634;Pfam_IPR001611:172-193;Pfam_IPR001611:123-145;Pfam_IPR001611:515-537;Pfam_IPR001611:443-464;Pfam_IPR001611:269-289;Pfam_IPR001611:539-561;Pfam_IPR001611:562-622;Pfam_IPR001611:370-429;Pfam_IPR001245:735-960;Gene3D_IPR032675:187-324;ProSiteProfiles_IPR000719:730-1029	PF08263:31-69;PF00560:172-193;PF00560:123-145;PF00560:515-537;PF00560:443-464;PF00560:269-289;PF00560:539-561;PF13855:562-622;PF13855:370-429;PF07714:735-960	3.80.10.10:30-186;3.30.200.20:711-814;3.80.10.10:325-660;1.10.510.10:815-1034;3.80.10.10:187-324	SSF52047:265-629;SSF56112:708-1024;SSF52058:31-314	SM00220:730-994;SM00369:266-290;SM00369:585-608;SM00369:513-537;SM00369:121-145;SM00369:169-193;SM00369:416-439;SM00369:464-488;SM00369:440-463;SM00369:217-241;SM00369:609-634	PS50011:730-1029		
GCA_005286985.2_CM016552.2_003546.1	IPR011009	SUPERFAMILY_IPR011009:20-329;ProSiteProfiles_IPR000719:46-381;Pfam_IPR001245:48-246;SMART_IPR000719:46-277	PF07714:48-246	1.10.510.10:122-346;3.30.200.20:8-121	SSF56112:20-329	SM00220:46-277	PS50011:46-381	cd14066:52-331	
GCA_005286985.2_CM016554.2_002866.1	IPR011009	ProSiteProfiles_IPR000719:19-299;SUPERFAMILY_IPR011009:14-306;Pfam_IPR000719:20-299;CDD_IPR037770:18-312;SMART_IPR000719:19-299	PF00069:20-299	3.30.200.20:15-99;1.10.510.10:100-315	SSF56112:14-306	SM00220:19-299	PS50011:19-299	cd07841:18-312	
GCA_005286985.2_CM016556.2_004195.1	IPR011009	SUPERFAMILY_IPR011009:279-556;SMART_IPR000719:300-563;Pfam_IPR001245:304-556;PRINTS_IPR001245:483-505;PRINTS_IPR001245:380-393;PRINTS_IPR001245:464-474;PRINTS_IPR001245:527-549;PRINTS_IPR001245:418-436;ProSiteProfiles_IPR000719:300-563	PF07714:304-556	1.10.510.10:384-593;3.30.200.20:287-383	SSF56112:279-556	SM00220:300-563	PS50011:300-563	cd13999:307-556	PR00109:483-505;PR00109:380-393;PR00109:464-474;PR00109:527-549;PR00109:418-436
GCA_005286985.2_CM016559.2_001853.1	IPR011009	SUPERFAMILY_IPR011009:335-625;ProSiteProfiles_IPR000719:353-629;SMART_IPR000742:242-291;SMART_IPR000742:182-238;ProSiteProfiles_IPR000742:239-291;Pfam_IPR001245:356-626;SMART_IPR001881:239-291;SMART_IPR000719:353-632	PF07714:356-626	3.30.200.20:330-429;1.10.510.10:430-637;2.10.25.10:193-291	SSF56112:335-625	SM00181:242-291;SM00181:182-238;SM00179:239-291;SM00220:353-632	PS50011:353-629;PS50026:239-291	cd00054:239-283	
GCA_005286985.2_CM016554.2_003845.1	IPR011009	Pfam_IPR000719:530-795;ProSiteProfiles_IPR003609:369-450;SMART_IPR003609:378-456;SUPERFAMILY_IPR036426:98-261;SMART_IPR000719:527-798;Pfam_IPR001480:111-225;Pfam_IPR003609:377-437;ProSiteProfiles_IPR001480:45-194;SMART_IPR001480:45-199;SUPERFAMILY_IPR011009:513-799;Pfam_IPR000858:296-347;Gene3D_IPR036426:39-196;ProSiteProfiles_IPR000719:527-805;CDD_IPR001480:60-199	PF00069:530-795;PF01453:111-225;PF08276:377-437;PF00954:296-347	1.10.510.10:602-806;3.30.200.20:506-601;2.90.10.10:39-196	SSF51110:98-261;SSF56112:513-799	SM00473:378-456;SM00220:527-798;SM00108:45-199	PS50948:369-450;PS50927:45-194;PS50011:527-805	cd01098:365-456;cd14066:533-801;cd00028:60-199	
GCA_005286985.2_CM016556.2_001117.1	IPR011009	ProSiteProfiles_IPR000719:561-847;SUPERFAMILY_IPR011009:231-529;SMART_IPR000719:561-845;SMART_IPR000719:253-534;ProSiteProfiles_IPR000719:253-534;Pfam_IPR000719:563-842;Pfam_IPR000719:254-527;SUPERFAMILY_IPR011009:542-844	PF00069:563-842;PF00069:254-527	3.30.200.20:546-636;3.30.200.20:231-321;3.30.70.100:129-206;1.10.510.10:655-872;1.10.510.10:344-545	SSF56112:231-529;SSF56112:542-844	SM00220:561-845;SM00220:253-534	PS50011:561-847;PS50011:253-534		
GCA_005286985.2_CM016553.2_002925.1	IPR011009	ProSiteProfiles_IPR001480:61-192;Pfam_IPR001480:117-221;SMART_IPR000719:537-809;SUPERFAMILY_IPR036426:103-260;Gene3D_IPR036426:56-192;SMART_IPR001480:67-195;CDD_IPR001480:69-195;SUPERFAMILY_IPR011009:519-806;ProSiteProfiles_IPR000719:537-809;SMART_IPR003609:393-467;Pfam_IPR000719:540-803;ProSiteProfiles_IPR003609:384-468;Pfam_IPR000858:254-362;Pfam_IPR003609:394-450	PF01453:117-221;PF00069:540-803;PF00954:254-362;PF08276:394-450	3.30.200.20:500-611;1.10.510.10:612-813;2.90.10.10:56-192;3.50.4.10:385-458	SSF51110:103-260;SSF56112:519-806	SM00220:537-809;SM00108:67-195;SM00473:393-467	PS50927:61-192;PS50011:537-809;PS50948:384-468	cd01098:380-468;cd14066:543-808;cd00028:69-195	
GCA_005286985.2_CM016555.2_000041.1	IPR011009	SMART_IPR000742:355-404;SMART_IPR000742:408-447;ProSiteProfiles_IPR000742:405-442;SMART_IPR001881:405-447;ProSiteProfiles_IPR000719:533-811;Pfam_IPR001245:536-802;Pfam_IPR025287:125-183;SUPERFAMILY_IPR011009:510-803;SMART_IPR000719:533-811;SUPERFAMILY_IPR009030:365-446	PF07714:536-802;PF13947:125-183	2.10.25.10:353-446;3.30.200.20:500-608;1.10.510.10:609-826	SSF56112:510-803;SSF57184:365-446	SM00181:355-404;SM00181:408-447;SM00179:405-447;SM00220:533-811	PS50026:405-442;PS50011:533-811	cd14066:539-802;cd00054:405-440	
GCA_005286985.2_CM016557.2_000205.1	IPR011009	ProSiteProfiles_IPR000719:57-273;SMART_IPR000719:57-268;Pfam_IPR000719:59-247;SUPERFAMILY_IPR011009:38-251	PF00069:59-247	1.10.510.10:141-257;3.30.200.20:19-140	SSF56112:38-251	SM00220:57-268	PS50011:57-273		
GCA_005286985.2_CM016559.2_001593.1	IPR011009	SUPERFAMILY_IPR011009:197-486;Gene3D_IPR036537:3-121;ProSiteProfiles_IPR000719:215-486;SMART_IPR000719:215-480;Pfam_IPR000719:217-417	PF00069:217-417	3.30.200.20:191-295;1.20.930.20:3-121;1.10.510.10:296-490	SSF56112:197-486	SM00220:215-480	PS50011:215-486	cd21037:11-136	
GCA_005286985.2_CM016552.2_002689.1	IPR011009	SMART_IPR003591:251-274;SMART_IPR003591:132-156;SMART_IPR003591:603-627;SMART_IPR003591:494-518;SMART_IPR003591:394-417;SMART_IPR003591:579-602;SMART_IPR003591:275-298;SMART_IPR003591:370-393;Gene3D_IPR032675:365-681;Pfam_IPR001611:450-507;Pfam_IPR001611:560-616;ProSiteProfiles_IPR000719:769-1040;ProSiteProfiles_IPR001611:581-602;Pfam_IPR013210:41-82;SMART_IPR000719:769-1040;Gene3D_IPR032675:269-364;ProSiteProfiles_IPR001611:605-628;SUPERFAMILY_IPR011009:755-1040;Pfam_IPR000719:771-1036;Gene3D_IPR032675:200-268;Gene3D_IPR032675:42-199;ProSiteProfiles_IPR001611:134-156;Pfam_IPR001611:372-394;Pfam_IPR001611:110-131;Pfam_IPR001611:134-153;Pfam_IPR001611:397-415;Pfam_IPR001611:277-299	PF13855:450-507;PF13855:560-616;PF08263:41-82;PF00069:771-1036;PF00560:372-394;PF00560:110-131;PF00560:134-153;PF00560:397-415;PF00560:277-299	3.80.10.10:365-681;3.30.200.20:730-844;1.10.510.10:845-1049;3.80.10.10:269-364;3.80.10.10:200-268;3.80.10.10:42-199	SSF52058:208-661;SSF52058:38-266;SSF56112:755-1040	SM00369:251-274;SM00369:132-156;SM00369:603-627;SM00369:494-518;SM00369:394-417;SM00369:579-602;SM00369:275-298;SM00369:370-393;SM00220:769-1040	PS50011:769-1040;PS51450:581-602;PS51450:605-628;PS51450:134-156	cd14066:775-1043	PR00019:603-616;PR00019:135-148
GCA_005286985.2_CM016554.2_003668.1	IPR011009	ProSiteProfiles_IPR002048:418-453;ProSiteProfiles_IPR002048:492-522;SUPERFAMILY_IPR011992:369-517;SMART_IPR002048:422-450;SMART_IPR002048:458-486;SMART_IPR002048:386-414;SMART_IPR002048:491-519;SMART_IPR000719:81-339;Pfam_IPR002048:457-517;Pfam_IPR002048:385-445;Pfam_IPR000719:81-339;ProSiteProfiles_IPR000719:81-339;ProSiteProfiles_IPR002048:454-489;ProSiteProfiles_IPR002048:382-417;SUPERFAMILY_IPR011009:78-347	PF13499:457-517;PF13499:385-445;PF00069:81-339	1.10.238.10:347-519;3.30.200.20:83-166;1.10.510.10:167-346	SSF47473:369-517;SSF56112:78-347	SM00054:422-450;SM00054:458-486;SM00054:386-414;SM00054:491-519;SM00220:81-339	PS50222:418-453;PS50222:492-522;PS50011:81-339;PS50222:454-489;PS50222:382-417	cd05117:80-338	
GCA_005286985.2_CM016560.2_002076.1	IPR011009	SMART_IPR000961:409-469;Pfam_IPR017892:429-467;CDD_IPR045270:158-408;SMART_IPR000719:152-408;SUPERFAMILY_IPR011009:149-472;Pfam_IPR000719:152-408;ProSiteProfiles_IPR000961:409-477;ProSiteProfiles_IPR000719:152-408	PF00433:429-467;PF00069:152-408	3.30.200.20:149-450;1.10.510.10:232-427	SSF56112:149-472	SM00133:409-469;SM00220:152-408	PS51285:409-477;PS50011:152-408	cd05123:158-408	
