GCA_032878535.1_CM064978.1_001587.1	IPR011009	Pfam_IPR001611:96-118;SUPERFAMILY_IPR011009:300-589;ProSiteProfiles_IPR000719:318-593;SMART_IPR000719:318-597;Pfam_IPR000719:321-586;Gene3D_IPR032675:28-213;Pfam_IPR013210:29-66;Pfam_IPR001611:120-177	PF00560:96-118;PF00069:321-586;PF08263:29-66;PF13855:120-177	1.10.510.10:394-598;3.80.10.10:28-213;3.30.200.20:279-393	SSF52058:29-198;SSF56112:300-589	SM00220:318-597	PS50011:318-593		
GCA_032878535.1_CM064985.1_001536.1	IPR011009	SUPERFAMILY_IPR011990:462-557;Gene3D_IPR011990:456-565;ProSiteProfiles_IPR000719:45-385;SUPERFAMILY_IPR011009:62-392;Pfam_IPR001245:94-382	PF07714:94-382	3.30.200.20:57-155;1.25.40.10:456-565;1.10.510.10:157-399	SSF48452:462-557;SSF56112:62-392		PS50011:45-385		
GCA_032878535.1_CM064980.1_002561.1	IPR011009	Pfam_IPR000719:124-356;SMART_IPR000719:120-411;SUPERFAMILY_IPR011009:124-411;ProSiteProfiles_IPR000719:120-416	PF00069:124-356	1.10.510.10:218-416;3.30.200.20:122-217	SSF56112:124-411	SM00220:120-411	PS50011:120-416		
GCA_032878535.1_CM064979.1_000050.1	IPR011009	SUPERFAMILY_IPR011009:1-301;SMART_IPR000719:4-260;ProSiteProfiles_IPR000719:4-260;Pfam_IPR000719:4-260	PF00069:4-260	1.10.510.10:80-267;3.30.200.20:1-79	SSF56112:1-301	SM00220:4-260	PS50011:4-260	cd14662:3-259	
GCA_032878535.1_CM064981.1_002605.1	IPR011009	Pfam_IPR000719:114-265;Pfam_IPR000719:311-419;Pfam_IPR017892:438-482;ProSiteProfiles_IPR000719:113-419;SMART_IPR000719:113-419;SUPERFAMILY_IPR011009:96-466;SMART_IPR000961:420-484;ProSiteProfiles_IPR000961:420-492	PF00069:114-265;PF00069:311-419;PF00433:438-482	1.10.510.10:197-262;3.30.200.20:438-447;1.10.510.10:311-437;3.30.200.20:74-196	SSF56112:96-466	SM00220:113-419;SM00133:420-484	PS50011:113-419;PS51285:420-492	cd05599:111-483;cd21742:47-108	
GCA_032878535.1_CM064982.1_001340.1	IPR011009	ProSiteProfiles_IPR000719:28-337;SUPERFAMILY_IPR011009:23-332;Pfam_IPR000719:66-332;SMART_IPR000719:28-337	PF00069:66-332	1.10.510.10:16-340	SSF56112:23-332	SM00220:28-337	PS50011:28-337	cd13986:27-337	
GCA_032878535.1_CM064980.1_003710.1	IPR011009	PRINTS_IPR001245:1063-1076;PRINTS_IPR001245:1215-1237;PRINTS_IPR001245:1171-1193;PRINTS_IPR001245:1100-1118;ProSiteProfiles_IPR000719:981-1248;Pfam_IPR000270:192-276;SMART_IPR000719:981-1244;SMART_IPR000270:190-277;SUPERFAMILY_IPR011009:971-1245;Pfam_IPR001245:983-1244	PF00564:192-276;PF07714:983-1244	3.30.200.20:974-1067;3.10.20.90:194-278;1.10.510.10:1068-1257	SSF54277:191-283;SSF56112:971-1245	SM00220:981-1244;SM00666:190-277	PS50011:981-1248	cd06410:179-275;cd13999:987-1240	PR00109:1063-1076;PR00109:1215-1237;PR00109:1171-1193;PR00109:1100-1118
GCA_032878535.1_CM064981.1_003015.1	IPR011009	Pfam_IPR001611:142-161;Pfam_IPR001611:553-573;Pfam_IPR001611:239-260;Pfam_IPR001611:481-502;Pfam_IPR001611:165-185;Pfam_IPR001611:118-139;Pfam_IPR001611:529-548;Pfam_IPR001611:190-211;Pfam_IPR001611:457-478;Pfam_IPR001611:358-378;Pfam_IPR001611:286-308;SMART_IPR000719:694-965;Pfam_IPR000719:696-964;Pfam_IPR013210:30-66;SUPERFAMILY_IPR011009:688-966;ProSiteProfiles_IPR000719:694-969;Gene3D_IPR032675:27-186;SMART_IPR003591:115-138;SMART_IPR003591:574-597;SMART_IPR003591:502-526;SMART_IPR003591:139-163;SMART_IPR003591:332-356;SMART_IPR003591:357-380;SMART_IPR003591:284-307;Gene3D_IPR032675:331-622;Gene3D_IPR032675:188-262;Gene3D_IPR032675:263-330	PF00560:142-161;PF00560:553-573;PF00560:239-260;PF00560:481-502;PF00560:165-185;PF00560:118-139;PF00560:529-548;PF00560:190-211;PF00560:457-478;PF00560:358-378;PF00560:286-308;PF00069:696-964;PF08263:30-66	1.10.510.10:773-976;3.30.200.20:660-772;3.80.10.10:27-186;3.80.10.10:331-622;3.80.10.10:188-262;3.80.10.10:263-330	SSF56112:688-966;SSF52047:72-394;SSF52058:302-617	SM00220:694-965;SM00369:115-138;SM00369:574-597;SM00369:502-526;SM00369:139-163;SM00369:332-356;SM00369:357-380;SM00369:284-307	PS50011:694-969		
GCA_032878535.1_CM064981.1_000496.1	IPR011009	ProSiteProfiles_IPR000719:530-806;Pfam_IPR001245:533-803;SUPERFAMILY_IPR011009:508-803	PF07714:533-803	3.30.200.20:501-605;1.10.510.10:606-829	SSF56112:508-803		PS50011:530-806	cd14066:536-804	
GCA_032878535.1_CM064980.1_003053.1	IPR011009	ProSiteProfiles_IPR000719:384-678;SMART_IPR020635:384-665;SUPERFAMILY_IPR011009:368-674;Pfam_IPR000719:385-612	PF00069:385-612	3.30.200.20:357-459;1.10.510.10:461-679	SSF56112:368-674	SM00219:384-665	PS50011:384-678		
GCA_032878535.1_CM064975.1_000860.1	IPR011009	Pfam_IPR000719:30-284;SUPERFAMILY_IPR011009:29-305;ProSiteProfiles_IPR000719:26-284	PF00069:30-284	1.10.510.10:109-288;3.30.200.20:12-107	SSF56112:29-305		PS50011:26-284	cd13983:24-284	
GCA_032878535.1_CM064977.1_003276.1	IPR011009	Pfam_IPR001611:67-125;Pfam_IPR013210:26-61;SMART_IPR003591:182-213;SMART_IPR003591:88-111;SMART_IPR003591:112-136;SUPERFAMILY_IPR011009:352-614;ProSiteProfiles_IPR000719:348-617;Pfam_IPR000719:352-612;Gene3D_IPR032675:25-229	PF13855:67-125;PF08263:26-61;PF00069:352-612	1.10.510.10:423-637;3.30.200.20:330-422;3.80.10.10:25-229	SSF52058:38-208;SSF56112:352-614	SM00369:182-213;SM00369:88-111;SM00369:112-136	PS50011:348-617		
GCA_032878535.1_CM064985.1_002177.1	IPR011009	Pfam_IPR004147:252-516;SUPERFAMILY_IPR011009:261-462;CDD_IPR044095:252-544	PF03109:252-516		SSF56112:261-462			cd13971:252-544	
GCA_032878535.1_CM064982.1_003299.1	IPR011009	Gene3D_IPR032675:37-262;ProSiteProfiles_IPR000719:455-735;Pfam_IPR001245:461-731;Pfam_IPR013210:38-67;Pfam_IPR001611:142-200;Pfam_IPR001611:95-114;SUPERFAMILY_IPR011009:432-731	PF07714:461-731;PF08263:38-67;PF13855:142-200;PF00560:95-114	3.80.10.10:37-262;3.30.200.20:429-531;1.10.510.10:533-743	SSF52058:31-237;SSF56112:432-731		PS50011:455-735;PS51257:1-27		
GCA_032878535.1_CM064981.1_001419.1	IPR011009	SUPERFAMILY_IPR011009:950-1242;Pfam_IPR001611:790-850;SMART_IPR000719:970-1248;Gene3D_IPR032675:747-871;ProSiteProfiles_IPR000719:970-1246;Pfam_IPR024788:414-743;Pfam_IPR024788:22-353;Pfam_IPR001245:972-1242	PF13855:790-850;PF12819:414-743;PF12819:22-353;PF07714:972-1242	2.60.120.430:190-354;3.30.200.20:953-1045;1.10.510.10:1046-1259;3.80.10.10:747-871	SSF56112:950-1242;SSF52058:776-875	SM00220:970-1248	PS50011:970-1246	cd14066:976-1244	
GCA_032878535.1_CM064979.1_002113.1	IPR011009	SUPERFAMILY_IPR016024:1572-2275;Pfam_IPR046807:286-404;Pfam_IPR046807:408-813;Pfam_IPR003152:3841-3872;Pfam_IPR000403:3539-3785;SUPERFAMILY_IPR016024:53-452;SMART_IPR000403:3533-3840;SUPERFAMILY_IPR011009:3434-3788;Pfam_IPR046805:824-2642;SUPERFAMILY_IPR016024:574-1531;Gene3D_IPR011989:1016-1432;Gene3D_IPR036940:3641-3790;ProSiteProfiles_IPR000403:3501-3827;ProSiteProfiles_IPR003152:3836-3872;SMART_IPR003152:3840-3872;Pfam_IPR003151:2788-3126;ProSiteProfiles_IPR014009:2655-3198	PF20175:286-404;PF20175:408-813;PF02260:3841-3872;PF00454:3539-3785;PF20206:824-2642;PF02259:2788-3126	1.25.10.10:1016-1432;1.10.1070.11:3641-3790	SSF48371:1572-2275;SSF48371:53-452;SSF56112:3434-3788;SSF48371:574-1531	SM00146:3533-3840;SM01343:3840-3872	PS50290:3501-3827;PS51190:3836-3872;PS51189:2655-3198	cd05163:3497-3786	
GCA_032878535.1_CM064980.1_001059.1	IPR011009	ProSiteProfiles_IPR000719:382-657;Pfam_IPR000719:386-651;SUPERFAMILY_IPR011009:366-652;SMART_IPR000719:382-654;Pfam_IPR043891:78-222	PF00069:386-651;PF19160:78-222	1.10.510.10:458-671;3.30.200.20:355-457	SSF56112:366-652	SM00220:382-654	PS50011:382-657	cd14066:388-655	
GCA_032878535.1_CM064978.1_003478.1	IPR011009	Pfam_IPR001611:459-515;SMART_IPR000719:609-874;Pfam_IPR024788:244-360;Pfam_IPR024788:69-243;Pfam_IPR000719:708-868;Gene3D_IPR032675:380-537;ProSiteProfiles_IPR000719:609-878;SUPERFAMILY_IPR011009:589-870	PF13855:459-515;PF12819:244-360;PF12819:69-243;PF00069:708-868	1.10.510.10:705-889;3.30.200.20:581-656;3.80.10.10:380-537	SSF56112:589-870;SSF52058:409-527	SM00220:609-874	PS50011:609-878		
GCA_032878535.1_CM064979.1_000703.1	IPR011009	Pfam_IPR013210:31-67;Pfam_IPR000719:850-1045;Pfam_IPR001611:540-600;Pfam_IPR001611:198-257;ProSiteProfiles_IPR000719:845-1120;Gene3D_IPR032675:190-260;Gene3D_IPR032675:261-415;Gene3D_IPR032675:491-764;Pfam_IPR001611:327-347;Pfam_IPR001611:637-659;Pfam_IPR001611:102-124;Pfam_IPR001611:694-714;Pfam_IPR001611:301-323;Pfam_IPR001611:151-172;Pfam_IPR001611:470-489;Pfam_IPR001611:349-371;Pfam_IPR001611:661-683;Gene3D_IPR032675:416-490;SUPERFAMILY_IPR011009:833-1111;Gene3D_IPR032675:30-189;SMART_IPR003591:220-243;SMART_IPR003591:635-659;SMART_IPR003591:467-491;SMART_IPR003591:347-371;SMART_IPR003591:611-634;SMART_IPR003591:587-610;SMART_IPR003591:100-123;SMART_IPR003591:299-323;SMART_IPR003591:172-196;SMART_IPR003591:124-148;SMART_IPR003591:691-715	PF08263:31-67;PF00069:850-1045;PF13855:540-600;PF13855:198-257;PF00560:327-347;PF00560:637-659;PF00560:102-124;PF00560:694-714;PF00560:301-323;PF00560:151-172;PF00560:470-489;PF00560:349-371;PF00560:661-683	1.10.510.10:924-1117;3.80.10.10:190-260;3.80.10.10:261-415;3.80.10.10:491-764;3.80.10.10:416-490;3.80.10.10:30-189;3.30.200.20:823-923	SSF52058:346-456;SSF52058:43-341;SSF56112:833-1111;SSF52047:437-730	SM00365:220-246;SM00365:347-368;SM00365:587-619;SM00365:443-469;SM00365:395-416;SM00365:148-174;SM00369:220-243;SM00369:635-659;SM00369:467-491;SM00369:347-371;SM00369:611-634;SM00369:587-610;SM00369:100-123;SM00369:299-323;SM00369:172-196;SM00369:124-148;SM00369:691-715	PS50011:845-1120		
GCA_032878535.1_CM064983.1_002330.1	IPR011009	ProSiteProfiles_IPR001480:31-149;Pfam_IPR001480:80-162;ProSiteProfiles_IPR000719:508-784;SUPERFAMILY_IPR036426:173-264;SMART_IPR001480:37-151;SUPERFAMILY_IPR011009:491-778;Gene3D_IPR036426:31-149;SUPERFAMILY_IPR036426:67-212;SMART_IPR000719:508-778;Pfam_IPR000719:512-776;CDD_IPR001480:39-148	PF01453:80-162;PF00069:512-776	2.90.10.30:152-287;3.30.200.20:473-585;2.90.10.10:31-149;1.10.510.10:586-787	SSF51110:173-264;SSF56112:491-778;SSF51110:67-212	SM00108:37-151;SM00220:508-778	PS50927:31-149;PS50011:508-784	cd01098:344-428;cd14066:514-780;cd00028:39-148	
GCA_032878535.1_CM064984.1_002213.1	IPR011009	ProSiteProfiles_IPR000719:108-393;SUPERFAMILY_IPR011009:92-410;Pfam_IPR001245:112-389	PF07714:112-389	3.30.200.20:83-193;1.10.510.10:194-417	SSF56112:92-410		PS50011:108-393	cd14066:114-393	
GCA_032878535.1_CM064977.1_000808.1	IPR011009	SMART_IPR000719:591-866;ProSiteProfiles_IPR000719:591-866;Gene3D_IPR032675:371-522;Pfam_IPR024788:28-359;SUPERFAMILY_IPR011009:571-861;Pfam_IPR001611:430-488;Pfam_IPR000719:593-860	PF12819:28-359;PF13855:430-488;PF00069:593-860	3.80.10.10:371-522;1.10.510.10:667-879;3.30.200.20:565-666	SSF56112:571-861;SSF52058:398-508	SM00220:591-866	PS50011:591-866	cd14066:597-864	
GCA_032878535.1_CM064981.1_001588.1	IPR011009	Pfam_IPR001611:345-361;Pfam_IPR001611:321-342;Pfam_IPR001245:555-827;Pfam_IPR001611:246-306;Pfam_IPR001611:175-232;ProSiteProfiles_IPR000719:549-833;Gene3D_IPR032675:311-423;Gene3D_IPR032675:215-310;Gene3D_IPR032675:63-214;SMART_IPR003591:245-268;SMART_IPR003591:293-317;SMART_IPR003591:342-365;SMART_IPR003591:197-221;SMART_IPR003591:269-292;SMART_IPR003591:318-341;SUPERFAMILY_IPR011009:526-828	PF00560:345-361;PF00560:321-342;PF07714:555-827;PF13855:246-306;PF13855:175-232	3.80.10.10:311-423;3.80.10.10:215-310;3.80.10.10:63-214;1.10.510.10:626-845;3.30.200.20:510-623	SSF56112:526-828;SSF52058:119-413	SM00369:245-268;SM00369:293-317;SM00369:342-365;SM00369:197-221;SM00369:269-292;SM00369:318-341	PS50011:549-833		
GCA_032878535.1_CM064982.1_000174.1	IPR011009	SUPERFAMILY_IPR011009:290-607;SUPERFAMILY_IPR013320:25-242;CDD_IPR001220:26-240;ProSiteProfiles_IPR000719:305-584;Pfam_IPR000719:306-573;Pfam_IPR001220:26-242;SMART_IPR000719:305-581	PF00069:306-573;PF00139:26-242	2.60.120.200:25-251;3.30.200.20:290-381;1.10.510.10:382-596	SSF56112:290-607;SSF49899:25-242	SM00220:305-581	PS50011:305-584	cd06899:26-240;cd14066:311-570	
GCA_032878535.1_CM064980.1_001471.1	IPR011009	ProSiteProfiles_IPR018451:344-368;SMART_IPR000719:26-281;SUPERFAMILY_IPR011009:22-317;Pfam_IPR000719:26-281;ProSiteProfiles_IPR000719:26-281;Pfam_IPR004041:346-401	PF00069:26-281;PF03822:346-401	1.10.510.10:16-344;3.30.310.80:345-466	SSF56112:22-317	SM00220:26-281	PS50816:344-368;PS50011:26-281	cd12195:350-461	
GCA_032878535.1_CM064977.1_002141.1	IPR011009	Pfam_IPR000719:770-1037;Gene3D_IPR032675:205-275;Gene3D_IPR032675:348-681;Pfam_IPR001611:564-619;Pfam_IPR001611:453-512;Gene3D_IPR032675:46-204;ProSiteProfiles_IPR001611:608-631;SMART_IPR000719:768-1040;Gene3D_IPR032675:276-347;SUPERFAMILY_IPR011009:753-1043;ProSiteProfiles_IPR000719:768-1048;Pfam_IPR001611:281-303;Pfam_IPR001611:329-346;Pfam_IPR013210:44-81;SMART_IPR003591:351-375;SMART_IPR003591:582-605;SMART_IPR003591:279-302;SMART_IPR003591:499-523;SMART_IPR003591:606-630;SMART_IPR003591:112-136;SMART_IPR003591:231-255	PF00069:770-1037;PF13855:564-619;PF13855:453-512;PF00560:281-303;PF00560:329-346;PF08263:44-81	3.80.10.10:205-275;3.80.10.10:348-681;3.80.10.10:46-204;1.10.510.10:844-1047;3.80.10.10:276-347;3.30.200.20:738-843	SSF52047:94-437;SSF52058:422-675;SSF56112:753-1043	SM00220:768-1040;SM00365:112-144;SM00365:255-281;SM00365:606-632;SM00365:582-605;SM00365:499-528;SM00365:351-374;SM00369:351-375;SM00369:582-605;SM00369:279-302;SM00369:499-523;SM00369:606-630;SM00369:112-136;SM00369:231-255	PS51450:608-631;PS50011:768-1048	cd14066:774-1043	PR00019:502-515;PR00019:606-619
GCA_032878535.1_CM064980.1_003513.1	IPR011009	ProSiteProfiles_IPR000719:383-660;SUPERFAMILY_IPR011009:363-657;Pfam_IPR000719:384-655;Pfam_IPR032872:181-254;Pfam_IPR025287:43-111;SMART_IPR000719:383-657	PF00069:384-655;PF14380:181-254;PF13947:43-111	1.10.510.10:460-671;3.30.200.20:353-459;1.20.5.510:297-335	SSF56112:363-657	SM00220:383-657	PS50011:383-660	cd14066:389-660	
GCA_032878535.1_CM064983.1_003143.1	IPR011009	SMART_IPR000719:500-773;ProSiteProfiles_IPR000719:500-773;Pfam_IPR024788:35-384;Pfam_IPR001245:505-716;SUPERFAMILY_IPR011009:476-770	PF12819:35-384;PF07714:505-716	1.10.510.10:576-791;3.30.200.20:459-575;2.60.120.430:31-181;2.60.120.430:205-385	SSF56112:476-770	SM00220:500-773	PS50011:500-773	cd14066:506-771	
GCA_032878535.1_CM064982.1_001545.1	IPR011009	Pfam_IPR000719:375-578;ProSiteProfiles_IPR000719:374-650;SUPERFAMILY_IPR011009:357-648;SMART_IPR000719:374-650	PF00069:375-578	3.30.200.20:353-449;1.10.510.10:450-662	SSF101447:203-213;SSF56112:357-648	SM00220:374-650	PS50011:374-650	cd14066:380-650	
GCA_032878535.1_CM064984.1_000205.1	IPR011009	Pfam_IPR000719:212-361;Pfam_IPR000719:447-550;SUPERFAMILY_IPR011009:185-582;SMART_IPR000719:211-550;ProSiteProfiles_IPR000719:211-550	PF00069:212-361;PF00069:447-550	3.30.200.20:209-294;1.10.510.10:295-362;1.10.510.10:445-568	SSF56112:185-582	SM00220:211-550	PS50011:211-550	cd05574:209-573	
GCA_032878535.1_CM064980.1_003464.1	IPR011009	ProSiteProfiles_IPR000719:185-457;SMART_IPR000719:185-447;SMART_IPR002110:93-122;SUPERFAMILY_IPR036770:64-159;SUPERFAMILY_IPR011009:182-451;Pfam_IPR002110:70-150;Gene3D_IPR036770:50-160;Pfam_IPR001245:189-443;ProSiteProfiles_IPR002110:93-125	PF12796:70-150;PF07714:189-443	3.30.200.20:169-264;1.10.510.10:265-460;1.25.40.20:50-160	SSF48403:64-159;SSF56112:182-451	SM00220:185-447;SM00248:93-122	PS50011:185-457;PS50297:93-125;PS50088:93-125	cd13999:191-443	
