GCA_023646675.1_CM042706.1_002275.1	IPR036537,IPR045766	IPR000719,IPR011009	Gene3D_IPR036537:9-118;SUPERFAMILY_IPR011009:209-501;SMART_IPR000719:226-505;Pfam_IPR045766:22-139;ProSiteProfiles_IPR000719:226-511;Pfam_IPR000719:227-497	PF19584:22-139;PF00069:227-497	1.20.930.20:9-118;3.30.200.20:199-301;1.10.510.10:302-520	SSF56112:209-501	SM00220:226-505	PS50011:226-511	cd21037:18-135	
GCA_023646675.1_CM042714.1_007241.1	IPR036537,IPR045766	IPR000719,IPR011009	Gene3D_IPR036537:22-134;Pfam_IPR045766:33-128;SUPERFAMILY_IPR011009:218-517;SMART_IPR000719:233-507;ProSiteProfiles_IPR000719:233-507;Pfam_IPR000719:236-499	PF19584:33-128;PF00069:236-499	1.10.510.10:306-515;1.20.930.20:22-134;3.30.200.20:195-305	SSF56112:218-517	SM00220:233-507	PS50011:233-507	cd21037:30-127;cd14066:239-503	
GCA_023646675.1_CM042705.1_005780.1	IPR036537	IPR000719,IPR011009	SUPERFAMILY_IPR011009:189-471;Gene3D_IPR036537:8-119;ProSiteProfiles_IPR000719:187-471;Pfam_IPR000719:192-396	PF00069:192-396	1.20.930.20:8-119;1.10.510.10:269-479;3.30.200.20:162-268	SSF56112:189-471		PS50011:187-471	cd21037:15-137	
GCA_023646675.1_CM042704.1_002770.1	IPR010632	IPR000719,IPR011009	Pfam_IPR001245:265-495;ProSiteProfiles_IPR000719:223-503;SUPERFAMILY_IPR011009:231-512;Pfam_IPR010632:23-231	PF07714:265-495;PF06760:23-231	1.10.510.10:235-524	SSF56112:231-512		PS50011:223-503		
GCA_023646675.1_CM042701.1_002560.1	IPR036537,IPR045766	IPR000719,IPR011009	SUPERFAMILY_IPR011009:159-463;Pfam_IPR045766:2-71;Gene3D_IPR036537:1-63;Pfam_IPR000719:177-440;ProSiteProfiles_IPR000719:174-448;SMART_IPR000719:174-443	PF19584:2-71;PF00069:177-440	3.30.200.20:136-246;1.20.930.20:1-63;1.10.510.10:247-453	SSF56112:159-463	SM00220:174-443	PS50011:174-448	cd14066:180-444	
GCA_023646675.1_CM042705.1_005081.1	IPR010632	IPR000719,IPR011009	Pfam_IPR010632:23-231;SUPERFAMILY_IPR011009:231-512;ProSiteProfiles_IPR000719:223-503;Pfam_IPR001245:265-495	PF06760:23-231;PF07714:265-495	1.10.510.10:234-521	SSF56112:231-512		PS50011:223-503		
GCA_023646675.1_CM042717.1_004084.1	IPR036537	IPR000719,IPR011009	ProSiteProfiles_IPR000719:170-452;SUPERFAMILY_IPR011009:148-448;Gene3D_IPR036537:15-114;Pfam_IPR000719:181-390	PF00069:181-390	3.30.200.20:144-248;1.20.930.20:15-114;1.10.510.10:249-456	SSF56112:148-448		PS50011:170-452	cd21037:19-113	
GCA_023646675.1_CM042703.1_000429.1	IPR036537	IPR000719,IPR011009	SUPERFAMILY_IPR011009:192-487;Pfam_IPR000719:212-480;SMART_IPR000719:207-481;Gene3D_IPR036537:6-125;ProSiteProfiles_IPR000719:207-481	PF00069:212-480	1.10.510.10:283-488;1.20.930.20:6-125;3.30.200.20:184-282	SSF56112:192-487	SM00220:207-481	PS50011:207-481	cd21037:13-141	
GCA_023646675.1_CM042704.1_004173.1	IPR036537	IPR000719,IPR011009	SMART_IPR000719:290-501;Pfam_IPR000719:291-477;SUPERFAMILY_IPR011009:268-478;Gene3D_IPR036537:3-122;ProSiteProfiles_IPR000719:290-501	PF00069:291-477	1.20.930.20:3-122;1.10.510.10:365-499;3.30.200.20:254-364	SSF56112:268-478	SM00220:290-501	PS50011:290-501	cd21037:11-134	
GCA_023646675.1_CM042708.1_007052.1	IPR036537	IPR000719,IPR011009	Gene3D_IPR036537:3-122;SUPERFAMILY_IPR011009:180-459;ProSiteProfiles_IPR000719:200-465;Pfam_IPR000719:201-396	PF00069:201-396	1.20.930.20:3-122;3.30.200.20:178-273;1.10.510.10:274-467	SSF56112:180-459		PS50011:200-465	cd21037:9-134	
GCA_023646675.1_CM042716.1_000136.1	IPR036537	IPR000719,IPR011009	ProSiteProfiles_IPR000719:225-511;SMART_IPR000719:225-511;SUPERFAMILY_IPR011009:206-509;Gene3D_IPR036537:1-116;Pfam_IPR000719:226-500	PF00069:226-500	1.20.930.20:1-116;3.30.200.20:200-297;1.10.510.10:316-526	SSF56112:206-509	SM00220:225-511	PS50011:225-511	cd21037:10-121	
GCA_023646675.1_CM042713.1_004753.1	IPR036537	IPR000719,IPR011009	Pfam_IPR001245:202-458;ProSiteProfiles_IPR000719:199-464;Gene3D_IPR036537:5-122;SUPERFAMILY_IPR011009:179-458	PF07714:202-458	1.20.930.20:5-122;3.30.200.20:172-272;1.10.510.10:273-465	SSF56112:179-458		PS50011:199-464	cd21037:11-136	
GCA_023646675.1_CM042698.1_005142.1	IPR036537	IPR000719,IPR011009	Pfam_IPR000719:239-411;SMART_IPR000719:205-412;ProSiteProfiles_IPR000719:113-412;Gene3D_IPR036537:3-124;SUPERFAMILY_IPR011009:224-412	PF00069:239-411	1.10.510.10:221-416;1.20.930.20:3-124	SSF56112:224-412	SM00220:205-412	PS50011:113-412	cd21037:9-140	
GCA_023646675.1_CM042700.1_002373.1	IPR036537,IPR045766	IPR000719,IPR011009	SMART_IPR000719:238-522;Pfam_IPR045766:23-142;Gene3D_IPR036537:10-122;ProSiteProfiles_IPR000719:238-531;Pfam_IPR000719:239-518;SUPERFAMILY_IPR011009:222-522	PF19584:23-142;PF00069:239-518	3.30.200.20:213-313;1.20.930.20:10-122;1.10.510.10:314-538	SSF56112:222-522	SM00220:238-522	PS50011:238-531	cd21037:20-139	
GCA_023646675.1_CM042699.1_003746.1	IPR036537,IPR045766	IPR000719,IPR011009	SUPERFAMILY_IPR011009:165-527;Pfam_IPR045766:26-140;Pfam_IPR000719:190-461;Gene3D_IPR036537:15-124;ProSiteProfiles_IPR000719:188-534	PF19584:26-140;PF00069:190-461	3.30.200.20:151-282;1.10.510.10:312-537;1.20.930.20:15-124	SSF56112:165-527		PS50011:188-534	cd21037:23-138	
GCA_023646675.1_JAJTTR010000047.1_000064.1	IPR036537	IPR000719,IPR011009	ProSiteProfiles_IPR000719:199-473;Gene3D_IPR036537:3-117;SMART_IPR000719:199-473;SUPERFAMILY_IPR011009:184-479;Pfam_IPR000719:204-472	PF00069:204-472	1.10.510.10:275-480;3.30.200.20:176-274;1.20.930.20:3-117	SSF56112:184-479	SM00220:199-473	PS50011:199-473	cd21037:9-133	
GCA_023646675.1_CM042700.1_002002.1	IPR010632	IPR000719,IPR011009	SUPERFAMILY_IPR011009:241-536;Pfam_IPR001245:260-529;ProSiteProfiles_IPR000719:199-537;Pfam_IPR010632:22-238	PF07714:260-529;PF06760:22-238	1.10.510.10:251-543	SSF56112:241-536		PS50011:199-537		
GCA_023646675.1_CM042715.1_003146.1	IPR036537,IPR045766	IPR000719,IPR011009	Gene3D_IPR036537:23-135;Pfam_IPR000719:198-324;ProSiteProfiles_IPR000719:184-412;Pfam_IPR045766:33-137;SUPERFAMILY_IPR011009:198-414	PF00069:198-324;PF19584:33-137	1.20.930.20:23-135;1.10.510.10:333-453;3.30.200.20:174-256;1.10.510.10:260-332	SSF56112:198-414		PS50011:184-412	cd21037:28-145	
