GCA_018294505.1_CM031182.1_009579.1	IPR036537,IPR045766	IPR000719,IPR011009	ProSiteProfiles_IPR000719:184-295;Gene3D_IPR036537:13-119;Pfam_IPR045766:22-126;SUPERFAMILY_IPR011009:176-286;Pfam_IPR001245:197-285	PF19584:22-126;PF07714:197-285	3.30.200.20:154-271;1.20.930.20:13-119	SSF56112:176-286		PS50011:184-295	cd21037:19-130	
GCA_018294505.1_CM031190.1_009292.1	IPR036537,IPR045766	IPR000719,IPR011009	Pfam_IPR045766:84-200;ProSiteProfiles_IPR000719:315-617;SUPERFAMILY_IPR011009:300-620;Gene3D_IPR036537:72-184;Pfam_IPR001245:362-606	PF19584:84-200;PF07714:362-606	1.10.510.10:420-623;1.20.930.20:72-184;3.30.200.20:292-418	SSF56112:300-620		PS50011:315-617	cd21037:81-200	
GCA_018294505.1_CM031186.1_000088.1	IPR036537	IPR000719,IPR011009	ProSiteProfiles_IPR000719:159-442;SUPERFAMILY_IPR011009:144-439;Gene3D_IPR036537:10-120;Pfam_IPR001245:163-436	PF07714:163-436	1.10.510.10:238-443;1.20.930.20:10-120;3.30.200.20:139-235	SSF56112:144-439		PS50011:159-442	cd21037:15-117	
GCA_018294505.1_CM031197.1_009804.1	IPR036537,IPR045766	IPR000719,IPR011009	Gene3D_IPR036537:20-136;Pfam_IPR000719:242-507;SUPERFAMILY_IPR011009:222-510;ProSiteProfiles_IPR000719:241-517;Pfam_IPR045766:33-153	PF00069:242-507;PF19584:33-153	1.20.930.20:20-136;1.10.510.10:314-522;3.30.200.20:199-313	SSF56112:222-510		PS50011:241-517	cd21037:30-154	
GCA_018294505.1_CM031183.1_008579.1	IPR036537	IPR000719,IPR011009	Gene3D_IPR036537:14-47;Gene3D_IPR036537:48-100;SUPERFAMILY_IPR011009:131-434;ProSiteProfiles_IPR000719:142-438;Pfam_IPR001245:155-369	PF07714:155-369	1.10.510.10:232-448;3.30.200.20:125-229;1.20.930.20:14-47;1.20.930.20:48-100	SSF56112:131-434		PS50011:142-438	cd21037:16-113	
GCA_018294505.1_CM031185.1_000106.1	IPR036537	IPR000719,IPR011009	Gene3D_IPR036537:11-123;ProSiteProfiles_IPR000719:172-339;SUPERFAMILY_IPR011009:146-314;Pfam_IPR001245:176-316	PF07714:176-316	1.20.930.20:11-123;3.30.200.20:146-248	SSF56112:146-314		PS50011:172-339	cd21037:18-135	
GCA_018294505.1_JAGHKL010000623.1_000001.1	IPR036537	IPR000719,IPR011009	Gene3D_IPR036537:11-123;ProSiteProfiles_IPR000719:172-339;SUPERFAMILY_IPR011009:146-314;Pfam_IPR001245:176-316	PF07714:176-316	1.20.930.20:11-123;3.30.200.20:146-248	SSF56112:146-314		PS50011:172-339	cd21037:18-135	
GCA_018294505.1_CM031184.1_000119.1	IPR036537	IPR000719,IPR011009	Gene3D_IPR036537:10-119;SUPERFAMILY_IPR011009:149-442;ProSiteProfiles_IPR000719:173-446;Pfam_IPR000719:176-439	PF00069:176-439	1.10.510.10:247-460;3.30.200.20:152-246;1.20.930.20:10-119	SSF56112:149-442		PS50011:173-446	cd21037:17-135	
GCA_018294505.1_CM031194.1_006870.1	IPR036537,IPR045766	IPR000719,IPR011009	Pfam_IPR045766:18-116;Pfam_IPR001245:193-449;SUPERFAMILY_IPR011009:172-450;ProSiteProfiles_IPR000719:190-456;Gene3D_IPR036537:5-121	PF19584:18-116;PF07714:193-449	3.30.200.20:162-264;1.10.510.10:265-459;1.20.930.20:5-121	SSF56112:172-450		PS50011:190-456	cd21037:10-134	
GCA_018294505.1_CM031181.1_012754.1	IPR036537,IPR045766	IPR000719,IPR011009	SUPERFAMILY_IPR011009:136-467;SMART_IPR000719:154-468;Pfam_IPR000719:156-462;ProSiteProfiles_IPR000719:154-472;Pfam_IPR045766:24-106;Gene3D_IPR036537:17-110	PF00069:156-462;PF19584:24-106	3.30.200.20:118-225;1.10.510.10:260-478;1.20.930.20:17-110	SSF56112:136-467	SM00220:154-468	PS50011:154-472	cd21037:21-106	
GCA_018294505.1_CM031191.1_008451.1	IPR036537,IPR045766	IPR000719,IPR011009	Gene3D_IPR036537:13-127;ProSiteProfiles_IPR000719:183-474;SUPERFAMILY_IPR011009:158-388;Pfam_IPR000719:185-385;Pfam_IPR045766:24-131	PF00069:185-385;PF19584:24-131	1.10.510.10:259-400;1.20.930.20:13-127;3.30.200.20:146-258	SSF56112:158-388		PS50011:183-474	cd21037:21-152	
GCA_018294505.1_CM031186.1_016749.1	IPR036537	IPR000719,IPR011009	Gene3D_IPR036537:10-122;Pfam_IPR001245:194-407;ProSiteProfiles_IPR000719:191-483;SUPERFAMILY_IPR011009:179-476	PF07714:194-407	1.20.930.20:10-122;3.30.200.20:164-273;1.10.510.10:274-488	SSF56112:179-476		PS50011:191-483	cd21037:17-122	
GCA_018294505.1_CM031181.1_000373.1	IPR036537,IPR045766	IPR000719,IPR011009	SMART_IPR000719:196-498;SUPERFAMILY_IPR011009:178-497;Gene3D_IPR036537:17-124;Pfam_IPR045766:23-138;ProSiteProfiles_IPR000719:196-502;Pfam_IPR000719:198-492	PF19584:23-138;PF00069:198-492	1.20.930.20:17-124;3.30.200.20:159-269;1.10.510.10:290-506	SSF56112:178-497	SM00220:196-498	PS50011:196-502	cd21037:20-136	
GCA_018294505.1_CM031184.1_000121.1	IPR036537	IPR000719,IPR011009	Pfam_IPR001245:177-442;ProSiteProfiles_IPR000719:162-446;SUPERFAMILY_IPR011009:150-445;Gene3D_IPR036537:8-120	PF07714:177-442	1.10.510.10:242-450;3.30.200.20:143-238;1.20.930.20:8-120	SSF56112:150-445		PS50011:162-446	cd21037:15-129	
GCA_018294505.1_CM031196.1_012309.1	IPR036537,IPR045766	IPR000719,IPR011009	Pfam_IPR000719:233-478;Pfam_IPR045766:24-140;SUPERFAMILY_IPR011009:213-501;SMART_IPR000719:229-482;ProSiteProfiles_IPR000719:229-516;Gene3D_IPR036537:8-127	PF00069:233-478;PF19584:24-140	3.30.200.20:186-304;1.20.930.20:8-127;1.10.510.10:305-510	SSF56112:213-501	SM00220:229-482	PS50011:229-516	cd21037:23-144	
GCA_018294505.1_CM031182.1_016109.1	IPR036537,IPR045766	IPR000719,IPR011009	Gene3D_IPR036537:17-121;Pfam_IPR045766:24-134;ProSiteProfiles_IPR000719:188-309;Pfam_IPR000719:190-296;SUPERFAMILY_IPR011009:167-294	PF19584:24-134;PF00069:190-296	3.30.200.20:152-283;1.20.930.20:17-121	SSF56112:167-294		PS50011:188-309	cd21037:21-133	
GCA_018294505.1_CM031181.1_012755.1	IPR036537,IPR045766	IPR000719,IPR011009	SMART_IPR000719:183-494;Pfam_IPR045766:24-134;Gene3D_IPR036537:17-121;ProSiteProfiles_IPR000719:183-498;Pfam_IPR000719:185-488;SUPERFAMILY_IPR011009:163-493	PF19584:24-134;PF00069:185-488	1.20.930.20:17-121;1.10.510.10:286-502;3.30.200.20:154-257	SSF56112:163-493	SM00220:183-494	PS50011:183-498	cd21037:21-133	
GCA_018294505.1_CM031183.1_000659.1	IPR036537,IPR045766	IPR000719,IPR011009	Gene3D_IPR036537:17-123;SMART_IPR000719:188-482;SUPERFAMILY_IPR011009:168-479;ProSiteProfiles_IPR000719:188-486;Pfam_IPR000719:191-476;Pfam_IPR045766:24-138	PF00069:191-476;PF19584:24-138	1.20.930.20:17-123;3.30.200.20:150-273;1.10.510.10:274-493	SSF56112:168-479	SM00220:188-482	PS50011:188-486	cd21037:21-135	
GCA_018294505.1_CM031195.1_006617.1	IPR036537	IPR000719,IPR011009	Gene3D_IPR036537:3-101;ProSiteProfiles_IPR000719:180-442;SUPERFAMILY_IPR011009:163-440;SMART_IPR000719:180-440;Pfam_IPR000719:203-438	PF00069:203-438	1.20.930.20:3-101;1.10.510.10:254-442;3.30.200.20:142-252	SSF56112:163-440	SM00220:180-440	PS50011:180-442	cd21037:12-94	
GCA_018294505.1_CM031181.1_005708.1	IPR036537,IPR045766	IPR000719,IPR011009	Pfam_IPR001245:175-391;ProSiteProfiles_IPR000719:163-459;SUPERFAMILY_IPR011009:153-454;Pfam_IPR045766:19-125;Gene3D_IPR036537:15-118	PF07714:175-391;PF19584:19-125	1.10.510.10:253-465;3.30.200.20:146-250;1.20.930.20:15-118	SSF56112:153-454		PS50011:163-459	cd21037:16-131	
GCA_018294505.1_CM031179.1_012705.1	IPR036537,IPR045766	IPR000719,IPR011009	Pfam_IPR045766:17-117;SMART_IPR000719:224-539;ProSiteProfiles_IPR000719:224-545;SUPERFAMILY_IPR011009:204-388;Pfam_IPR000719:225-388;Pfam_IPR000719:390-536;SUPERFAMILY_IPR011009:388-542;Gene3D_IPR036537:1-116	PF19584:17-117;PF00069:225-388;PF00069:390-536	1.10.510.10:390-547;1.10.510.10:316-389;3.30.200.20:198-296;1.20.930.20:1-116	SSF56112:204-388;SSF56112:388-542	SM00220:224-539	PS50011:224-545	cd21037:8-144	
GCA_018294505.1_CM031182.1_000480.1	IPR036537	IPR000719,IPR011009	SUPERFAMILY_IPR011009:227-354;Gene3D_IPR036537:2-118;Pfam_IPR000719:234-341	PF00069:234-341	1.10.510.10:206-355;1.20.930.20:2-118	SSF56112:227-354			cd21037:9-133	
GCA_018294505.1_CM031182.1_013866.1	IPR045766	IPR000719,IPR011009	Pfam_IPR001245:264-408;SUPERFAMILY_IPR011009:264-412;Pfam_IPR045766:83-165;ProSiteProfiles_IPR000719:126-445;SMART_IPR000719:197-423	PF07714:264-408;PF19584:83-165	1.10.510.10:256-425	SSF56112:264-412	SM00220:197-423	PS50011:126-445		
GCA_018294505.1_CM031193.1_008847.1	IPR036537,IPR045766	IPR000719,IPR011009	Pfam_IPR000719:245-516;Pfam_IPR045766:14-133;SUPERFAMILY_IPR011009:221-520;Gene3D_IPR036537:9-117;SMART_IPR000719:241-519;ProSiteProfiles_IPR000719:241-526	PF00069:245-516;PF19584:14-133	1.10.510.10:323-526;3.30.200.20:201-322;1.20.930.20:9-117	SSF56112:221-520	SM00220:241-519	PS50011:241-526	cd21037:11-134	
GCA_018294505.1_CM031182.1_016108.1	IPR036537,IPR045766	IPR000719,IPR011009	Pfam_IPR045766:24-136;Pfam_IPR000719:189-513;SMART_IPR000719:187-518;SUPERFAMILY_IPR011009:170-517;Gene3D_IPR036537:17-121;ProSiteProfiles_IPR000719:187-522	PF19584:24-136;PF00069:189-513	3.30.200.20:152-266;1.10.510.10:309-528;1.20.930.20:17-121	SSF56112:170-517	SM00220:187-518	PS50011:187-522	cd21037:21-133	
GCA_018294505.1_CM031197.1_004899.1	IPR036537,IPR045766	IPR000719,IPR011009	SUPERFAMILY_IPR011009:227-541;Gene3D_IPR036537:10-129;Pfam_IPR001245:240-452;SMART_IPR000719:239-529;Pfam_IPR045766:24-135;ProSiteProfiles_IPR000719:239-530	PF07714:240-452;PF19584:24-135	3.30.200.20:214-325;1.20.930.20:10-129;1.10.510.10:326-531	SSF56112:227-541	SM00220:239-529	PS50011:239-530	cd21037:23-142	
GCA_018294505.1_CM031184.1_012002.1	IPR036537	IPR000719,IPR011009	Gene3D_IPR036537:4-115;SUPERFAMILY_IPR011009:255-469;ProSiteProfiles_IPR000719:151-467;Pfam_IPR000719:262-391;SMART_IPR000719:148-438	PF00069:262-391	1.20.930.20:4-115;1.10.510.10:262-474	SSF56112:255-469	SM00220:148-438	PS50011:151-467	cd21037:12-126	
GCA_018294505.1_CM031183.1_000284.1	IPR036537,IPR045766	IPR000719,IPR011009	SUPERFAMILY_IPR011009:205-481;ProSiteProfiles_IPR000719:225-472;Pfam_IPR045766:102-175;Gene3D_IPR036537:98-163;SMART_IPR000719:225-486;Pfam_IPR000719:227-431	PF19584:102-175;PF00069:227-431	1.20.930.20:98-163;3.30.200.20:196-291;1.10.510.10:292-490	SSF56112:205-481	SM00220:225-486	PS50011:225-472	cd21037:84-175	
GCA_018294505.1_CM031183.1_010716.1	IPR036537,IPR045766	IPR000719,IPR011009	ProSiteProfiles_IPR000719:192-464;Gene3D_IPR036537:16-125;Pfam_IPR001245:196-404;Pfam_IPR045766:23-133;SUPERFAMILY_IPR011009:176-467	PF07714:196-404;PF19584:23-133	3.30.200.20:167-267;1.10.510.10:270-478;1.20.930.20:16-125	SSF56112:176-467		PS50011:192-464	cd21037:21-135	
GCA_018294505.1_CM031184.1_009191.1	IPR010632	IPR000719,IPR011009	ProSiteProfiles_IPR000719:214-499;SUPERFAMILY_IPR011009:229-501;Pfam_IPR001245:265-491;Pfam_IPR010632:22-231	PF07714:265-491;PF06760:22-231	1.10.510.10:242-514	SSF56112:229-501		PS50011:214-499		
GCA_018294505.1_CM031185.1_009595.1	IPR036537	IPR000719,IPR011009	Gene3D_IPR036537:6-122;ProSiteProfiles_IPR000719:193-451;SUPERFAMILY_IPR011009:179-456;SMART_IPR000719:193-445;Pfam_IPR001245:233-443	PF07714:233-443	1.20.930.20:6-122;1.10.510.10:260-454;3.30.200.20:159-259	SSF56112:179-456	SM00220:193-445	PS50011:193-451	cd21037:10-120	
GCA_018294505.1_CM031192.1_012392.1	IPR036537,IPR045766	IPR000719,IPR011009	SMART_IPR000719:237-509;SUPERFAMILY_IPR011009:221-504;Gene3D_IPR036537:18-132;ProSiteProfiles_IPR000719:237-509;Pfam_IPR045766:29-149;Pfam_IPR000719:238-501	PF19584:29-149;PF00069:238-501	3.30.200.20:201-309;1.10.510.10:310-514;1.20.930.20:18-132	SSF56112:221-504	SM00220:237-509	PS50011:237-509	cd21037:26-137	
GCA_018294505.1_CM031180.1_006727.1	IPR010632	IPR000719,IPR011009	Pfam_IPR010632:22-228;Pfam_IPR001245:270-523;SUPERFAMILY_IPR011009:235-531;ProSiteProfiles_IPR000719:227-531	PF06760:22-228;PF07714:270-523	1.10.510.10:248-538	SSF56112:235-531		PS50011:227-531		
GCA_018294505.1_CM031185.1_012854.1	IPR010632	IPR000719,IPR011009	ProSiteProfiles_IPR000719:223-499;Pfam_IPR001245:265-491;Pfam_IPR010632:22-231;SUPERFAMILY_IPR011009:231-501	PF07714:265-491;PF06760:22-231	1.10.510.10:240-514	SSF56112:231-501		PS50011:223-499		
GCA_018294505.1_CM031181.1_005709.1	IPR036537	IPR000719,IPR011009	Gene3D_IPR036537:15-121;ProSiteProfiles_IPR000719:172-464;Pfam_IPR001245:185-460;SUPERFAMILY_IPR011009:166-460	PF07714:185-460	1.10.510.10:262-471;1.20.930.20:15-121;3.30.200.20:146-259	SSF56112:166-460		PS50011:172-464	cd21037:21-132	
GCA_018294505.1_CM031192.1_009106.1	IPR036537,IPR045766	IPR000719,IPR011009	Pfam_IPR000719:184-406;Gene3D_IPR036537:13-126;SUPERFAMILY_IPR011009:159-468;ProSiteProfiles_IPR000719:183-443;Pfam_IPR045766:24-131	PF00069:184-406;PF19584:24-131	1.20.930.20:13-126;3.30.200.20:154-258;1.10.510.10:259-475	SSF56112:159-468		PS50011:183-443	cd21037:21-150	
GCA_018294505.1_JAGHKL010000626.1_000001.1	IPR036537	IPR000719,IPR011009	ProSiteProfiles_IPR000719:192-484;Pfam_IPR001245:195-408;Gene3D_IPR036537:10-122;SUPERFAMILY_IPR011009:178-477	PF07714:195-408	3.30.200.20:165-274;1.10.510.10:275-489;1.20.930.20:10-122	SSF56112:178-477		PS50011:192-484	cd21037:17-122	
GCA_018294505.1_CM031185.1_016230.1	IPR036537	IPR000719,IPR011009	ProSiteProfiles_IPR000719:192-484;Pfam_IPR001245:195-408;Gene3D_IPR036537:10-122;SUPERFAMILY_IPR011009:178-477	PF07714:195-408	3.30.200.20:165-274;1.10.510.10:275-489;1.20.930.20:10-122	SSF56112:178-477		PS50011:192-484	cd21037:17-122	
GCA_018294505.1_CM031178.1_004631.1	IPR010632	IPR000719,IPR011009	ProSiteProfiles_IPR000719:230-533;Pfam_IPR010632:22-231;Pfam_IPR001245:273-525;SUPERFAMILY_IPR011009:238-533	PF06760:22-231;PF07714:273-525	1.10.510.10:251-548	SSF56112:238-533		PS50011:230-533		
GCA_018294505.1_CM031186.1_013148.1	IPR010632	IPR000719,IPR011009	ProSiteProfiles_IPR000719:223-499;Pfam_IPR010632:22-231;SUPERFAMILY_IPR011009:230-501;Pfam_IPR001245:265-491	PF06760:22-231;PF07714:265-491	1.10.510.10:240-516	SSF56112:230-501		PS50011:223-499		
GCA_018294505.1_CM031184.1_012010.1	IPR036537	IPR000719,IPR011009	SUPERFAMILY_IPR011009:191-479;ProSiteProfiles_IPR000719:191-483;Pfam_IPR000719:195-408;Gene3D_IPR036537:10-122	PF00069:195-408	1.20.930.20:10-122;1.10.510.10:274-489;3.30.200.20:163-273	SSF56112:191-479		PS50011:191-483	cd21037:17-122	
GCA_018294505.1_CM031183.1_000281.1	IPR036537,IPR045766	IPR000719,IPR011009	ProSiteProfiles_IPR000719:186-508;SUPERFAMILY_IPR011009:166-503;Pfam_IPR045766:24-134;SMART_IPR000719:186-504;Pfam_IPR000719:189-499;Gene3D_IPR036537:17-121	PF19584:24-134;PF00069:189-499	1.10.510.10:295-514;3.30.200.20:149-260;1.20.930.20:17-121	SSF56112:166-503	SM00220:186-504	PS50011:186-508	cd21037:21-133	
GCA_018294505.1_CM031182.1_000599.1	IPR036537,IPR045766	IPR000719,IPR011009	ProSiteProfiles_IPR000719:191-498;SMART_IPR000719:191-498;SUPERFAMILY_IPR011009:172-493;Pfam_IPR000719:193-423;Pfam_IPR045766:24-138;Gene3D_IPR036537:18-125	PF00069:193-423;PF19584:24-138	3.30.200.20:161-264;1.10.510.10:285-511;1.20.930.20:18-125	SSF56112:172-493	SM00220:191-498	PS50011:191-498	cd21037:21-137	
GCA_018294505.1_CM031185.1_009101.1	IPR036537,IPR045766	IPR000719,IPR011009	Pfam_IPR045766:24-133;Gene3D_IPR036537:16-121;SMART_IPR000719:163-459;Pfam_IPR000719:192-418;ProSiteProfiles_IPR000719:134-469;SUPERFAMILY_IPR011009:155-455	PF19584:24-133;PF00069:192-418	3.30.200.20:144-254;1.20.930.20:16-121;1.10.510.10:280-469	SSF56112:155-455	SM00220:163-459	PS50011:134-469	cd21037:21-133	
GCA_018294505.1_CM031179.1_000057.1	IPR036537	IPR000719,IPR011009	Gene3D_IPR036537:25-143;ProSiteProfiles_IPR000719:202-459;Pfam_IPR001245:238-453;SUPERFAMILY_IPR011009:184-453	PF07714:238-453	1.20.930.20:25-143;3.30.200.20:175-270;1.10.510.10:271-461	SSF56112:184-453		PS50011:202-459	cd21037:34-134	
GCA_018294505.1_CM031192.1_012391.1	IPR036537,IPR045766	IPR000719,IPR011009	Pfam_IPR000719:246-508;SUPERFAMILY_IPR011009:230-527;Gene3D_IPR036537:22-135;Pfam_IPR045766:33-147;ProSiteProfiles_IPR000719:245-519;SMART_IPR000719:245-519	PF00069:246-508;PF19584:33-147	1.20.930.20:22-135;1.10.510.10:318-524;3.30.200.20:207-317	SSF56112:230-527	SM00220:245-519	PS50011:245-519	cd21037:30-151;cd14066:251-515	
