GCA_902687465.1_LR738716.1_007085.1	IPR036537	IPR000719,IPR011009	SMART_IPR000719:176-477;Gene3D_IPR036537:19-111;Pfam_IPR000719:179-400;SUPERFAMILY_IPR011009:156-472;ProSiteProfiles_IPR000719:176-477	PF00069:179-400	1.10.510.10:286-484;1.20.930.20:19-111;3.30.200.20:138-251	SSF56112:156-472	SM00220:176-477	PS50011:176-477	cd21037:21-123	
GCA_902687465.1_LR738710.1_004346.1	IPR036537	IPR000719,IPR011009	ProSiteProfiles_IPR000719:186-474;Pfam_IPR001245:201-470;Gene3D_IPR036537:15-119;SUPERFAMILY_IPR011009:183-470	PF07714:201-470	1.10.510.10:276-480;1.20.930.20:15-119;3.30.200.20:158-273	SSF56112:183-470		PS50011:186-474	cd21037:19-130	
GCA_902687465.1_LR738709.1_004034.1	IPR010632	IPR000719,IPR011009	ProSiteProfiles_IPR000719:230-532;SUPERFAMILY_IPR011009:238-532;Pfam_IPR001245:273-524;Pfam_IPR010632:22-231	PF07714:273-524;PF06760:22-231	1.10.510.10:249-542	SSF56112:238-532		PS50011:230-532		
GCA_902687465.1_LR738709.1_008098.1	IPR036537	IPR000719,IPR011009	SUPERFAMILY_IPR011009:376-677;ProSiteProfiles_IPR000719:395-684;SMART_IPR000719:395-673;Pfam_IPR000719:396-670;Gene3D_IPR036537:173-288;Gene3D_IPR036537:1-117	PF00069:396-670	3.30.200.20:371-468;1.10.510.10:487-694;1.20.930.20:173-288;1.20.930.20:1-117	SSF56112:376-677	SM00220:395-673	PS50011:395-684	cd21037:10-127;cd21037:181-299	
GCA_902687465.1_LR738711.1_010159.1	IPR036537	IPR000719,IPR011009	SUPERFAMILY_IPR011009:154-459;Gene3D_IPR036537:11-123;Pfam_IPR000719:182-415;ProSiteProfiles_IPR000719:177-461	PF00069:182-415	1.20.930.20:11-123;1.10.510.10:256-463;3.30.200.20:150-253	SSF56112:154-459		PS50011:177-461	cd21037:18-130	
GCA_902687465.1_LR738712.1_003382.1	IPR036537	IPR000719,IPR011009	Gene3D_IPR036537:1-116;SUPERFAMILY_IPR011009:174-476;ProSiteProfiles_IPR000719:191-475;SMART_IPR000719:191-475;Pfam_IPR000719:195-464	PF00069:195-464	1.20.930.20:1-116;1.10.510.10:283-488;3.30.200.20:163-263	SSF56112:174-476	SM00220:191-475	PS50011:191-475	cd21037:9-121	
GCA_902687465.1_LR738715.1_003856.1	IPR036537,IPR045766	IPR000719,IPR011009	Pfam_IPR000719:241-438;SUPERFAMILY_IPR011009:222-544;Gene3D_IPR036537:18-133;Pfam_IPR045766:30-141;SMART_IPR000719:238-534;ProSiteProfiles_IPR000719:238-534	PF00069:241-438;PF19584:30-141	3.30.200.20:202-310;1.20.930.20:18-133;1.10.510.10:311-539	SSF56112:222-544	SM00220:238-534	PS50011:238-534	cd21037:27-148	
GCA_902687465.1_LR738712.1_003386.1	IPR036537	IPR000719,IPR011009	Gene3D_IPR036537:1-116;ProSiteProfiles_IPR000719:211-495;Pfam_IPR000719:215-484;SMART_IPR000719:211-495;SUPERFAMILY_IPR011009:191-494	PF00069:215-484	1.20.930.20:1-116;1.10.510.10:303-508;3.30.200.20:182-283	SSF56112:191-494	SM00220:211-495	PS50011:211-495	cd21037:8-121	
GCA_902687465.1_LR738716.1_003392.1	IPR036537,IPR045766	IPR011009	SUPERFAMILY_IPR011009:166-209;Gene3D_IPR036537:18-121;Pfam_IPR045766:24-134	PF19584:24-134	1.20.930.20:18-121;3.30.200.20:150-214	SSF56112:166-209			cd21037:21-133	
GCA_902687465.1_LR738711.1_007243.1	IPR010632	IPR000719,IPR011009	Pfam_IPR010632:22-231;SUPERFAMILY_IPR011009:230-500;Pfam_IPR000719:264-489;ProSiteProfiles_IPR000719:223-499	PF06760:22-231;PF00069:264-489	1.10.510.10:240-510	SSF56112:230-500		PS50011:223-499		
GCA_902687465.1_LR738709.1_000209.1	IPR036537	IPR000719,IPR011009	Pfam_IPR001245:228-443;ProSiteProfiles_IPR000719:132-449;Gene3D_IPR036537:2-119;SUPERFAMILY_IPR011009:174-443	PF07714:228-443	3.30.200.20:166-260;1.20.930.20:2-119;1.10.510.10:261-452	SSF56112:174-443		PS50011:132-449	cd21037:11-128	
GCA_902687465.1_LR738713.1_005777.1	IPR036537,IPR045766	IPR000719,IPR011009	Gene3D_IPR036537:92-196;ProSiteProfiles_IPR000719:258-545;SMART_IPR000719:258-516;Pfam_IPR045766:97-203;Pfam_IPR000719:261-462;SUPERFAMILY_IPR011009:244-547	PF19584:97-203;PF00069:261-462	1.20.930.20:92-196;3.30.200.20:234-333;1.10.510.10:334-553	SSF56112:244-547	SM00220:258-516	PS51257:1-30;PS50011:258-545	cd21037:92-208	
GCA_902687465.1_LR738713.1_008655.1	IPR036537,IPR045766	IPR000719,IPR011009	Pfam_IPR045766:81-197;ProSiteProfiles_IPR000719:311-627;SUPERFAMILY_IPR011009:296-589;Gene3D_IPR036537:72-181;Pfam_IPR001245:353-553	PF19584:81-197;PF07714:353-553	1.10.510.10:408-603;3.30.200.20:288-406;1.20.930.20:72-181	SSF56112:296-589		PS50011:311-627	cd21037:78-197	
GCA_902687465.1_LR738715.1_006773.1	IPR036537,IPR045766	IPR000719,IPR011009	SUPERFAMILY_IPR011009:220-518;SMART_IPR000719:236-510;Pfam_IPR000719:238-502;Gene3D_IPR036537:16-132;ProSiteProfiles_IPR000719:236-511;Pfam_IPR045766:29-141	PF00069:238-502;PF19584:29-141	3.30.200.20:202-308;1.20.930.20:16-132;1.10.510.10:309-513	SSF56112:220-518	SM00220:236-510	PS50011:236-511	cd21037:26-147	
GCA_902687465.1_LR738715.1_004623.1	IPR036537,IPR045766	IPR000719,IPR011009	SUPERFAMILY_IPR011009:166-499;Gene3D_IPR036537:18-121;ProSiteProfiles_IPR000719:186-504;Pfam_IPR045766:24-134;Pfam_IPR000719:190-495;SMART_IPR000719:186-504	PF19584:24-134;PF00069:190-495	1.10.510.10:296-512;1.20.930.20:18-121;3.30.200.20:156-261	SSF56112:166-499	SM00220:186-504	PS50011:186-504	cd21037:21-133	
GCA_902687465.1_LR738713.1_004263.1	IPR036537,IPR045766	IPR000719,IPR011009	SUPERFAMILY_IPR011009:161-466;Pfam_IPR045766:24-131;Pfam_IPR000719:188-465;ProSiteProfiles_IPR000719:187-468;Gene3D_IPR036537:13-127	PF19584:24-131;PF00069:188-465	3.30.200.20:153-262;1.20.930.20:13-127;1.10.510.10:263-472	SSF56112:161-466		PS50011:187-468	cd21037:21-150	
